일련번호,시간,하중,변위,테이블,강도,변형율
80,1.260,0.0000,0.03420,0.03420,0.0000,0.02220
81,1.276,0.0000,0.03460,0.03460,0.0000,0.02246
82,1.292,0.0000,0.03500,0.03500,0.0000,0.02272
83,1.307,0.0000,0.03540,0.03540,0.0000,0.02298
84,1.323,0.0000,0.03580,0.03580,0.0000,0.02324
85,1.341,0.0000,0.03620,0.03620,0.0000,0.02350
86,1.356,0.0000,0.03660,0.03660,0.0000,0.02376
87,1.373,0.0000,0.03700,0.03700,0.0000,0.02402
88,1.387,0.0000,0.03740,0.03740,0.0000,0.02428
89,1.405,0.0000,0.03780,0.03780,0.0000,0.02454
90,1.420,0.0000,0.03820,0.03820,0.0000,0.02480
91,1.435,0.0000,0.03860,0.03860,0.0000,0.02506
92,1.451,0.0000,0.03900,0.03900,0.0000,0.02532
93,1.468,0.0000,0.03950,0.03950,0.0000,0.02564
94,1.484,0.0000,0.03990,0.03990,0.0000,0.02590
95,1.500,0.0000,0.04030,0.04030,0.0000,0.02616
96,1.516,0.0000,0.04070,0.04070,0.0000,0.02642
97,1.532,0.0000,0.04110,0.04110,0.0000,0.02668
98,1.548,0.0000,0.04150,0.04150,0.0000,0.02694
99,1.564,0.0000,0.04190,0.04190,0.0000,0.02720
100,1.580,0.0000,0.04230,0.04230,0.0000,0.02746
101,1.597,0.0000,0.04280,0.04280,0.0000,0.02779
102,1.612,0.0000,0.04320,0.04320,0.0000,0.02805
103,1.628,0.0000,0.04360,0.04360,0.0000,0.02831
104,1.644,0.0000,0.04400,0.04400,0.0000,0.02857
105,1.660,0.0000,0.04440,0.04440,0.0000,0.02883
106,1.676,0.0000,0.04480,0.04480,0.0000,0.02909
107,1.692,0.0000,0.04520,0.04520,0.0000,0.02935
108,1.709,0.0000,0.04560,0.04560,0.0000,0.02961
109,1.724,0.0000,0.04600,0.04600,0.0000,0.02986
110,1.741,0.0000,0.04640,0.04640,0.0000,0.03012
111,1.756,0.0000,0.04680,0.04680,0.0000,0.03038
112,1.772,0.0000,0.04720,0.04720,0.0000,0.03064
113,1.788,0.0000,0.04760,0.04760,0.0000,0.03090
114,1.805,0.0000,0.04810,0.04810,0.0000,0.03123
115,1.822,0.0000,0.04850,0.04850,0.0000,0.03149
116,1.836,0.0000,0.04890,0.04890,0.0000,0.03175
117,1.852,0.0000,0.04930,0.04930,0.0000,0.03201
118,1.868,0.0000,0.04970,0.04970,0.0000,0.03227
119,1.884,0.0000,0.05010,0.05010,0.0000,0.03253
120,1.900,0.0000,0.05060,0.05060,0.0000,0.03285
121,1.916,0.0000,0.05100,0.05100,0.0000,0.03311
122,1.933,0.0000,0.05140,0.05140,0.0000,0.03337
123,1.949,0.0000,0.05180,0.05180,0.0000,0.03363
124,1.964,0.0000,0.05210,0.05210,0.0000,0.03383
125,1.980,0.0000,0.05260,0.05260,0.0000,0.03415
126,1.997,0.0000,0.05300,0.05300,0.0000,0.03441
127,2.012,0.0000,0.05340,0.05340,0.0000,0.03467
128,2.029,0.0000,0.05380,0.05380,0.0000,0.03493
129,2.045,0.0000,0.05420,0.05420,0.0000,0.03519
130,2.060,0.0000,0.05460,0.05460,0.0000,0.03545
131,2.077,0.0000,0.05500,0.05500,0.0000,0.03571
132,2.093,0.0000,0.05540,0.05540,0.0000,0.03597
133,2.108,0.0000,0.05590,0.05590,0.0000,0.03629
134,2.125,0.0000,0.05630,0.05630,0.0000,0.03655
135,2.141,0.0000,0.05670,0.05670,0.0000,0.03681
136,2.157,0.0000,0.05710,0.05710,0.0000,0.03707
137,2.173,0.0000,0.05750,0.05750,0.0000,0.03733
138,2.189,0.0000,0.05790,0.05790,0.0000,0.03759
139,2.204,0.0000,0.05830,0.05830,0.0000,0.03785
140,2.221,0.0000,0.05870,0.05870,0.0000,0.03811
141,2.238,0.0000,0.05910,0.05910,0.0000,0.03837
142,2.253,0.0000,0.05950,0.05950,0.0000,0.03863
143,2.269,0.0000,0.05990,0.05990,0.0000,0.03889
144,2.285,0.0000,0.06030,0.06030,0.0000,0.03915
145,2.301,0.0000,0.06070,0.06070,0.0000,0.03941
146,2.317,0.0000,0.06110,0.06110,0.0000,0.03967
147,2.333,0.0000,0.06160,0.06160,0.0000,0.03999
148,2.349,0.0000,0.06200,0.06200,0.0000,0.04025
149,2.365,0.0000,0.06240,0.06240,0.0000,0.04051
150,2.382,0.0000,0.06280,0.06280,0.0000,0.04077
151,2.397,0.0000,0.06320,0.06320,0.0000,0.04103
152,2.413,0.0000,0.06370,0.06370,0.0000,0.04136
153,2.429,0.0000,0.06410,0.06410,0.0000,0.04162
154,2.445,0.0000,0.06450,0.06450,0.0000,0.04188
155,2.461,0.0000,0.06490,0.06490,0.0000,0.04214
156,2.477,0.0000,0.06530,0.06530,0.0000,0.04240
157,2.494,0.0000,0.06570,0.06570,0.0000,0.04265
158,2.509,0.0000,0.06610,0.06610,0.0000,0.04291
159,2.525,0.0000,0.06650,0.06650,0.0000,0.04317
160,2.541,0.0000,0.06690,0.06690,0.0000,0.04343
161,2.557,0.0000,0.06730,0.06730,0.0000,0.04369
162,2.574,0.0000,0.06770,0.06770,0.0000,0.04395
163,2.590,0.0000,0.06810,0.06810,0.0000,0.04421
164,2.605,0.0000,0.06850,0.06850,0.0000,0.04447
165,2.622,0.0000,0.06890,0.06890,0.0000,0.04473
166,2.637,0.0000,0.06940,0.06940,0.0000,0.04506
167,2.653,0.0000,0.06980,0.06980,0.0000,0.04532
168,2.669,0.0000,0.07020,0.07020,0.0000,0.04558
169,2.686,0.0000,0.07060,0.07060,0.0000,0.04584
170,2.701,0.0000,0.07100,0.07100,0.0000,0.04610
171,2.718,0.0000,0.07140,0.07140,0.0000,0.04636
172,2.733,0.0000,0.07180,0.07180,0.0000,0.04662
173,2.749,0.0000,0.07220,0.07220,0.0000,0.04688
174,2.765,0.0000,0.07260,0.07260,0.0000,0.04713
175,2.781,0.0000,0.07300,0.07300,0.0000,0.04739
176,2.797,0.0000,0.07340,0.07340,0.0000,0.04765
177,2.813,0.0000,0.07380,0.07380,0.0000,0.04791
178,2.830,0.0000,0.07420,0.07420,0.0000,0.04817
179,2.846,0.0000,0.07460,0.07460,0.0000,0.04843
180,2.862,0.0000,0.07510,0.07510,0.0000,0.04876
181,2.878,0.0000,0.07550,0.07550,0.0000,0.04902
182,2.894,0.0000,0.07590,0.07590,0.0000,0.04928
183,2.909,0.0000,0.07630,0.07630,0.0000,0.04954
184,2.925,0.0000,0.07670,0.07670,0.0000,0.04980
185,2.942,0.0000,0.07710,0.07710,0.0000,0.05006
186,2.958,0.0000,0.07750,0.07750,0.0000,0.05032
187,2.974,0.0000,0.07800,0.07800,0.0000,0.05064
188,2.989,0.0000,0.07840,0.07840,0.0000,0.05090
189,3.005,0.0000,0.07880,0.07880,0.0000,0.05116
190,3.021,0.0000,0.07920,0.07920,0.0000,0.05142
191,3.038,0.0000,0.07960,0.07960,0.0000,0.05168
192,3.055,0.0000,0.08000,0.08000,0.0000,0.05194
193,3.070,0.0000,0.08040,0.08040,0.0000,0.05220
194,3.086,0.0000,0.08080,0.08080,0.0000,0.05246
195,3.101,0.0000,0.08120,0.08120,0.0000,0.05272
196,3.118,0.0000,0.08160,0.08160,0.0000,0.05298
197,3.134,0.0000,0.08200,0.08200,0.0000,0.05324
198,3.150,0.0000,0.08240,0.08240,0.0000,0.05350
199,3.167,0.0000,0.08280,0.08280,0.0000,0.05376
200,3.182,0.0000,0.08320,0.08320,0.0000,0.05402
201,3.197,0.0000,0.08370,0.08370,0.0000,0.05434
202,3.213,0.0000,0.08410,0.08410,0.0000,0.05460
203,3.230,0.0000,0.08450,0.08450,0.0000,0.05486
204,3.246,0.0000,0.08490,0.08490,0.0000,0.05512
205,3.262,0.0000,0.08530,0.08530,0.0000,0.05538
206,3.278,0.0000,0.08570,0.08570,0.0000,0.05564
207,3.294,0.0000,0.08610,0.08610,0.0000,0.05590
208,3.310,0.0000,0.08650,0.08650,0.0000,0.05616
209,3.326,0.0000,0.08690,0.08690,0.0000,0.05642
210,3.341,0.0000,0.08730,0.08730,0.0000,0.05668
211,3.358,0.0000,0.08770,0.08770,0.0000,0.05694
212,3.374,0.0000,0.08810,0.08810,0.0000,0.05720
213,3.391,0.0000,0.08850,0.08850,0.0000,0.05746
214,3.406,0.0000,0.08900,0.08900,0.0000,0.05778
215,3.422,0.0000,0.08940,0.08940,0.0000,0.05804
216,3.439,0.0000,0.08980,0.08980,0.0000,0.05830
217,3.453,0.0000,0.09020,0.09020,0.0000,0.05856
218,3.471,0.0000,0.09060,0.09060,0.0000,0.05882
219,3.486,0.0000,0.09100,0.09100,0.0000,0.05908
220,3.503,0.0000,0.09150,0.09150,0.0000,0.05941
221,3.518,0.0000,0.09190,0.09190,0.0000,0.05966
222,3.534,0.0000,0.09230,0.09230,0.0000,0.05992
223,3.550,0.0000,0.09270,0.09270,0.0000,0.06018
224,3.566,0.0000,0.09310,0.09310,0.0000,0.06044
225,3.582,0.0000,0.09350,0.09350,0.0000,0.06070
226,3.598,0.0000,0.09390,0.09390,0.0000,0.06096
227,3.615,0.0000,0.09430,0.09430,0.0000,0.06122
228,3.630,0.0000,0.09470,0.09470,0.0000,0.06148
229,3.646,0.0000,0.09510,0.09510,0.0000,0.06174
230,3.662,0.0000,0.09550,0.09550,0.0000,0.06200
231,3.678,0.0000,0.09590,0.09590,0.0000,0.06226
232,3.695,0.0000,0.09630,0.09630,0.0000,0.06252
233,3.710,0.0000,0.09680,0.09680,0.0000,0.06285
234,3.727,0.0000,0.09720,0.09720,0.0000,0.06311
235,3.743,0.0000,0.09760,0.09760,0.0000,0.06337
236,3.758,0.0000,0.09800,0.09800,0.0000,0.06363
237,3.775,0.0000,0.09840,0.09840,0.0000,0.06389
238,3.791,0.0000,0.09890,0.09890,0.0000,0.06421
239,3.806,0.0000,0.09930,0.09930,0.0000,0.06447
240,3.822,0.0000,0.09970,0.09970,0.0000,0.06473
241,3.840,0.0000,0.10010,0.10010,0.0000,0.06499
242,3.855,0.0000,0.10050,0.10050,0.0000,0.06525
243,3.872,0.0000,0.10090,0.10090,0.0000,0.06551
244,3.886,0.0000,0.10130,0.10130,0.0000,0.06577
245,3.903,0.0000,0.10170,0.10170,0.0000,0.06603
246,3.918,0.0000,0.10210,0.10210,0.0000,0.06629
247,3.935,0.0000,0.10250,0.10250,0.0000,0.06655
248,3.950,0.0000,0.10290,0.10290,0.0000,0.06681
249,3.967,0.0000,0.10330,0.10330,0.0000,0.06707
250,3.983,0.0000,0.10370,0.10370,0.0000,0.06733
251,3.998,0.0000,0.10410,0.10410,0.0000,0.06759
252,4.014,0.0000,0.10460,0.10460,0.0000,0.06791
253,4.031,0.0000,0.10500,0.10500,0.0000,0.06817
254,4.047,0.0000,0.10540,0.10540,0.0000,0.06843
255,4.063,0.0000,0.10580,0.10580,0.0000,0.06869
256,4.078,0.0000,0.10620,0.10620,0.0000,0.06895
257,4.094,0.0000,0.10660,0.10660,0.0000,0.06921
258,4.111,0.0000,0.10700,0.10700,0.0000,0.06947
259,4.127,0.0000,0.10740,0.10740,0.0000,0.06973
260,4.143,0.0000,0.10780,0.10780,0.0000,0.06999
261,4.159,0.0000,0.10820,0.10820,0.0000,0.07025
262,4.175,0.0000,0.10860,0.10860,0.0000,0.07051
263,4.190,0.0000,0.10900,0.10900,0.0000,0.07077
264,4.206,0.0000,0.10940,0.10940,0.0000,0.07103
265,4.222,0.0000,0.10980,0.10980,0.0000,0.07129
266,4.239,0.0000,0.11030,0.11030,0.0000,0.07161
267,4.255,0.0000,0.11070,0.11070,0.0000,0.07187
268,4.271,0.0000,0.11110,0.11110,0.0000,0.07213
269,4.288,0.0000,0.11150,0.11150,0.0000,0.07239
270,4.303,0.0000,0.11190,0.11190,0.0000,0.07265
271,4.319,0.0000,0.11230,0.11230,0.0000,0.07291
272,4.335,0.0000,0.11280,0.11280,0.0000,0.07323
273,4.351,0.0000,0.11320,0.11320,0.0000,0.07349
274,4.368,0.0000,0.11360,0.11360,0.0000,0.07375
275,4.384,0.0000,0.11400,0.11400,0.0000,0.07401
276,4.400,0.0000,0.11440,0.11440,0.0000,0.07427
277,4.415,0.0000,0.11480,0.11480,0.0000,0.07453
278,4.431,0.0000,0.11520,0.11520,0.0000,0.07479
279,4.447,0.0000,0.11560,0.11560,0.0000,0.07505
280,4.463,0.0000,0.11600,0.11600,0.0000,0.07531
281,4.479,0.0000,0.11640,0.11640,0.0000,0.07557
282,4.495,0.0000,0.11680,0.11680,0.0000,0.07583
283,4.512,0.0000,0.11720,0.11720,0.0000,0.07609
284,4.527,0.0000,0.11760,0.11760,0.0000,0.07635
285,4.543,0.0000,0.11800,0.11800,0.0000,0.07661
286,4.559,0.0000,0.11850,0.11850,0.0000,0.07693
287,4.575,0.0000,0.11890,0.11890,0.0000,0.07719
288,4.591,0.0000,0.11930,0.11930,0.0000,0.07745
289,4.607,0.0000,0.11970,0.11970,0.0000,0.07771
290,4.624,0.0000,0.12010,0.12010,0.0000,0.07797
291,4.639,0.0000,0.12050,0.12050,0.0000,0.07823
292,4.655,0.0000,0.12090,0.12090,0.0000,0.07849
293,4.671,0.0000,0.12130,0.12130,0.0000,0.07875
294,4.687,0.0000,0.12170,0.12170,0.0000,0.07901
295,4.704,0.0000,0.12210,0.12210,0.0000,0.07927
296,4.720,0.0000,0.12250,0.12250,0.0000,0.07953
297,4.735,0.0000,0.12290,0.12290,0.0000,0.07979
298,4.751,0.0000,0.12330,0.12330,0.0000,0.08005
299,4.768,0.0000,0.12370,0.12370,0.0000,0.08031
300,4.784,0.0000,0.12420,0.12420,0.0000,0.08064
301,4.800,0.0000,0.12460,0.12460,0.0000,0.08090
302,4.815,0.0000,0.12500,0.12500,0.0000,0.08115
303,4.832,0.0000,0.12540,0.12540,0.0000,0.08141
304,4.848,0.0000,0.12580,0.12580,0.0000,0.08167
305,4.864,0.0000,0.12620,0.12620,0.0000,0.08193
306,4.880,0.0000,0.12670,0.12670,0.0000,0.08226
307,4.895,0.0000,0.12710,0.12710,0.0000,0.08252
308,4.911,0.0000,0.12750,0.12750,0.0000,0.08278
309,4.927,0.0000,0.12790,0.12790,0.0000,0.08304
310,4.943,0.0000,0.12830,0.12830,0.0000,0.08330
311,4.960,0.0000,0.12870,0.12870,0.0000,0.08356
312,4.976,0.0000,0.12910,0.12910,0.0000,0.08382
313,4.991,0.0000,0.12950,0.12950,0.0000,0.08408
314,5.008,0.0000,0.12990,0.12990,0.0000,0.08434
315,5.024,0.0000,0.13030,0.13030,0.0000,0.08460
316,5.040,0.0000,0.13070,0.13070,0.0000,0.08486
317,5.056,0.0000,0.13110,0.13110,0.0000,0.08512
318,5.072,0.0000,0.13150,0.13150,0.0000,0.08537
319,5.088,0.0000,0.13190,0.13190,0.0000,0.08563
320,5.105,0.0000,0.13240,0.13240,0.0000,0.08596
321,5.120,0.0000,0.13280,0.13280,0.0000,0.08622
322,5.136,0.0000,0.13320,0.13320,0.0000,0.08648
323,5.152,0.0000,0.13360,0.13360,0.0000,0.08674
324,5.167,0.0000,0.13400,0.13400,0.0000,0.08700
325,5.184,0.0000,0.13440,0.13440,0.0000,0.08726
326,5.199,0.0000,0.13480,0.13480,0.0000,0.08752
327,5.216,0.0000,0.13520,0.13520,0.0000,0.08778
328,5.231,0.0000,0.13560,0.13560,0.0000,0.08804
329,5.248,0.0000,0.13600,0.13600,0.0000,0.08830
330,5.264,0.0000,0.13640,0.13640,0.0000,0.08856
331,5.280,0.0000,0.13680,0.13680,0.0000,0.08882
332,5.296,0.0000,0.13720,0.13720,0.0000,0.08908
333,5.313,0.0000,0.13770,0.13770,0.0000,0.08940
334,5.328,0.0000,0.13810,0.13810,0.0000,0.08966
335,5.344,0.0000,0.13850,0.13850,0.0000,0.08992
336,5.360,0.0000,0.13890,0.13890,0.0000,0.09018
337,5.376,0.0000,0.13930,0.13930,0.0000,0.09044
338,5.392,0.0000,0.13970,0.13970,0.0000,0.09070
339,5.408,0.0000,0.14020,0.14020,0.0000,0.09102
340,5.424,0.0000,0.14060,0.14060,0.0000,0.09128
341,5.440,0.0000,0.14100,0.14100,0.0000,0.09154
342,5.456,0.0000,0.14140,0.14140,0.0000,0.09180
343,5.473,0.0000,0.14180,0.14180,0.0000,0.09206
344,5.488,0.0000,0.14220,0.14220,0.0000,0.09232
345,5.504,0.0000,0.14260,0.14260,0.0000,0.09258
346,5.521,0.0000,0.14300,0.14300,0.0000,0.09284
347,5.537,0.0000,0.14340,0.14340,0.0000,0.09310
348,5.552,0.0000,0.14380,0.14380,0.0000,0.09336
349,5.568,0.0000,0.14420,0.14420,0.0000,0.09362
350,5.584,0.0000,0.14460,0.14460,0.0000,0.09388
351,5.600,0.0000,0.14500,0.14500,0.0000,0.09414
352,5.616,0.0000,0.14550,0.14550,0.0000,0.09446
353,5.633,0.0000,0.14590,0.14590,0.0000,0.09472
354,5.649,0.0000,0.14630,0.14630,0.0000,0.09498
355,5.665,0.0000,0.14670,0.14670,0.0000,0.09524
356,5.680,0.0000,0.14710,0.14710,0.0000,0.09550
357,5.696,0.0000,0.14760,0.14760,0.0000,0.09583
358,5.712,0.0000,0.14800,0.14800,0.0000,0.09609
359,5.728,0.0000,0.14840,0.14840,0.0000,0.09635
360,5.744,0.0000,0.14880,0.14880,0.0000,0.09661
361,5.761,0.0000,0.14920,0.14920,0.0000,0.09687
362,5.777,0.0000,0.14960,0.14960,0.0000,0.09713
363,5.793,0.0000,0.15020,0.15020,0.0000,0.09752
364,5.808,0.0000,0.15060,0.15060,0.0000,0.09778
365,5.825,0.0000,0.15100,0.15100,0.0000,0.09803
366,5.840,0.0000,0.15140,0.15140,0.0000,0.09829
367,5.857,0.0000,0.15180,0.15180,0.0000,0.09855
368,5.872,0.0000,0.15220,0.15220,0.0000,0.09881
369,5.888,0.0000,0.15260,0.15260,0.0000,0.09907
370,5.905,0.0000,0.15300,0.15300,0.0000,0.09933
371,5.921,0.0000,0.15350,0.15350,0.0000,0.09966
372,5.938,0.0000,0.15390,0.15390,0.0000,0.09992
373,5.953,0.0000,0.15430,0.15430,0.0000,0.10018
374,5.970,0.0000,0.15470,0.15470,0.0000,0.10044
375,5.984,0.0000,0.15510,0.15510,0.0000,0.10070
376,6.001,0.0000,0.15550,0.15550,0.0000,0.10096
377,6.017,0.0000,0.15590,0.15590,0.0000,0.10122
378,6.033,0.0000,0.15630,0.15630,0.0000,0.10148
379,6.049,0.0000,0.15670,0.15670,0.0000,0.10174
380,6.065,0.0000,0.15710,0.15710,0.0000,0.10200
381,6.081,0.0000,0.15750,0.15750,0.0000,0.10226
382,6.097,0.0000,0.15790,0.15790,0.0000,0.10251
383,6.113,0.0000,0.15830,0.15830,0.0000,0.10277
384,6.129,0.0000,0.15870,0.15870,0.0000,0.10303
385,6.145,0.0000,0.15910,0.15910,0.0000,0.10329
386,6.160,0.0000,0.15960,0.15960,0.0000,0.10362
387,6.177,0.0000,0.16000,0.16000,0.0000,0.10388
388,6.194,0.0000,0.16040,0.16040,0.0000,0.10414
389,6.208,0.0000,0.16080,0.16080,0.0000,0.10440
390,6.225,0.0000,0.16120,0.16120,0.0000,0.10466
391,6.241,0.0000,0.16160,0.16160,0.0000,0.10492
392,6.258,0.0000,0.16200,0.16200,0.0000,0.10518
393,6.273,0.0000,0.16250,0.16250,0.0000,0.10550
394,6.289,0.0000,0.16290,0.16290,0.0000,0.10576
395,6.305,0.0000,0.16320,0.16320,0.0000,0.10596
396,6.321,0.0000,0.16360,0.16360,0.0000,0.10622
397,6.337,0.0000,0.16400,0.16400,0.0000,0.10648
398,6.354,0.0000,0.16450,0.16450,0.0000,0.10680
399,6.369,0.0000,0.16490,0.16490,0.0000,0.10706
400,6.385,0.0000,0.16530,0.16530,0.0000,0.10732
401,6.401,0.0000,0.16570,0.16570,0.0000,0.10758
402,6.417,0.0000,0.16610,0.16610,0.0000,0.10784
403,6.433,0.0000,0.16650,0.16650,0.0000,0.10810
404,6.449,0.0000,0.16690,0.16690,0.0000,0.10836
405,6.465,0.0000,0.16740,0.16740,0.0000,0.10868
406,6.481,0.0000,0.16780,0.16780,0.0000,0.10894
407,6.498,0.0000,0.16820,0.16820,0.0000,0.10920
408,6.513,0.0000,0.16860,0.16860,0.0000,0.10946
409,6.530,0.0000,0.16900,0.16900,0.0000,0.10972
410,6.546,0.0000,0.16940,0.16940,0.0000,0.10998
411,6.561,0.0000,0.16980,0.16980,0.0000,0.11024
412,6.578,0.0000,0.17020,0.17020,0.0000,0.11050
413,6.593,0.0000,0.17060,0.17060,0.0000,0.11076
414,6.610,0.0000,0.17100,0.17100,0.0000,0.11102
415,6.625,0.0000,0.17140,0.17140,0.0000,0.11128
416,6.642,0.0000,0.17180,0.17180,0.0000,0.11154
417,6.658,0.0000,0.17220,0.17220,0.0000,0.11180
418,6.673,0.0000,0.17260,0.17260,0.0000,0.11206
419,6.690,0.0000,0.17300,0.17300,0.0000,0.11232
420,6.705,0.0000,0.17350,0.17350,0.0000,0.11264
421,6.722,0.0000,0.17390,0.17390,0.0000,0.11290
422,6.738,0.0000,0.17430,0.17430,0.0000,0.11316
423,6.754,0.0000,0.17470,0.17470,0.0000,0.11342
424,6.770,0.0000,0.17510,0.17510,0.0000,0.11368
425,6.786,0.0000,0.17560,0.17560,0.0000,0.11401
426,6.802,0.0000,0.17600,0.17600,0.0000,0.11427
427,6.817,0.0000,0.17640,0.17640,0.0000,0.11453
428,6.834,0.0000,0.17680,0.17680,0.0000,0.11479
429,6.850,0.0000,0.17720,0.17720,0.0000,0.11505
430,6.866,0.0000,0.17760,0.17760,0.0000,0.11530
431,6.882,0.0000,0.17800,0.17800,0.0000,0.11556
432,6.898,0.0000,0.17840,0.17840,0.0000,0.11582
433,6.913,0.0000,0.17880,0.17880,0.0000,0.11608
434,6.930,0.0000,0.17920,0.17920,0.0000,0.11634
435,6.946,0.0000,0.17960,0.17960,0.0000,0.11660
436,6.961,0.0000,0.18000,0.18000,0.0000,0.11686
437,6.978,0.0000,0.18040,0.18040,0.0000,0.11712
438,6.994,0.0000,0.18090,0.18090,0.0000,0.11745
439,7.010,0.0000,0.18130,0.18130,0.0000,0.11771
440,7.026,0.0000,0.18170,0.18170,0.0000,0.11797
441,7.042,0.0000,0.18210,0.18210,0.0000,0.11823
442,7.058,0.0000,0.18250,0.18250,0.0000,0.11849
443,7.074,0.0000,0.18290,0.18290,0.0000,0.11875
444,7.090,0.0000,0.18330,0.18330,0.0000,0.11901
445,7.106,0.0000,0.18370,0.18370,0.0000,0.11927
446,7.122,0.0000,0.18410,0.18410,0.0000,0.11952
447,7.138,0.0000,0.18450,0.18450,0.0000,0.11978
448,7.154,0.0000,0.18490,0.18490,0.0000,0.12004
449,7.170,0.0000,0.18530,0.18530,0.0000,0.12030
