일련번호,시간,하중,변위,테이블,강도,변형율
33,0.504,0.0294,0.04810,0.04810,0.0006,0.09620
34,0.520,0.0300,0.04950,0.04950,0.0006,0.09900
35,0.536,0.0312,0.05080,0.05080,0.0007,0.10160
36,0.551,0.0324,0.05210,0.05210,0.0007,0.10420
37,0.568,0.0336,0.05340,0.05340,0.0007,0.10680
38,0.583,0.0349,0.05480,0.05480,0.0007,0.10960
39,0.600,0.0361,0.05610,0.05610,0.0008,0.11220
40,0.616,0.0373,0.05750,0.05750,0.0008,0.11500
41,0.632,0.0379,0.05880,0.05880,0.0008,0.11760
42,0.648,0.0385,0.06010,0.06010,0.0008,0.12020
43,0.664,0.0404,0.06150,0.06150,0.0008,0.12300
44,0.680,0.0410,0.06280,0.06280,0.0009,0.12560
45,0.696,0.0416,0.06420,0.06420,0.0009,0.12840
46,0.712,0.0428,0.06550,0.06550,0.0009,0.13100
47,0.728,0.0434,0.06680,0.06680,0.0009,0.13360
48,0.744,0.0440,0.06810,0.06810,0.0009,0.13620
49,0.760,0.0453,0.06950,0.06950,0.0010,0.13900
50,0.776,0.0459,0.07080,0.07080,0.0010,0.14160
51,0.792,0.0471,0.07210,0.07210,0.0010,0.14420
52,0.807,0.0483,0.07350,0.07350,0.0010,0.14700
53,0.824,0.0489,0.07480,0.07480,0.0010,0.14960
54,0.840,0.0495,0.07610,0.07610,0.0010,0.15220
55,0.856,0.0520,0.07750,0.07750,0.0011,0.15500
56,0.872,0.0520,0.07880,0.07880,0.0011,0.15760
57,0.888,0.0526,0.08010,0.08010,0.0011,0.16020
58,0.904,0.0532,0.08140,0.08140,0.0011,0.16280
59,0.920,0.0538,0.08280,0.08280,0.0011,0.16560
60,0.936,0.0544,0.08410,0.08410,0.0011,0.16820
61,0.952,0.0556,0.08540,0.08540,0.0012,0.17080
62,0.968,0.0563,0.08680,0.08680,0.0012,0.17360
63,0.984,0.0575,0.08810,0.08810,0.0012,0.17620
64,1.000,0.0587,0.08940,0.08940,0.0012,0.17880
65,1.016,0.0593,0.09080,0.09080,0.0012,0.18160
66,1.032,0.0624,0.09210,0.09210,0.0013,0.18420
67,1.049,0.0624,0.09340,0.09340,0.0013,0.18680
68,1.064,0.0630,0.09480,0.09480,0.0013,0.18960
69,1.081,0.0642,0.09610,0.09610,0.0013,0.19220
70,1.097,0.0648,0.09740,0.09740,0.0014,0.19480
71,1.113,0.0654,0.09880,0.09880,0.0014,0.19760
72,1.128,0.0660,0.10010,0.10010,0.0014,0.20020
73,1.144,0.0666,0.10150,0.10150,0.0014,0.20300
74,1.161,0.0673,0.10280,0.10280,0.0014,0.20560
75,1.176,0.0685,0.10410,0.10410,0.0014,0.20820
76,1.192,0.0691,0.10550,0.10550,0.0015,0.21100
77,1.209,0.0709,0.10680,0.10680,0.0015,0.21360
78,1.225,0.0734,0.10810,0.10810,0.0015,0.21620
79,1.240,0.0734,0.10950,0.10950,0.0015,0.21900
80,1.256,0.0734,0.11080,0.11080,0.0015,0.22160
81,1.273,0.0734,0.11220,0.11220,0.0015,0.22440
82,1.288,0.0740,0.11350,0.11350,0.0016,0.22700
83,1.305,0.0752,0.11480,0.11480,0.0016,0.22960
84,1.321,0.0758,0.11610,0.11610,0.0016,0.23220
85,1.336,0.0764,0.11750,0.11750,0.0016,0.23500
86,1.352,0.0770,0.11880,0.11880,0.0016,0.23760
87,1.368,0.0783,0.12010,0.12010,0.0016,0.24020
88,1.385,0.0795,0.12140,0.12140,0.0017,0.24280
89,1.400,0.0831,0.12340,0.12340,0.0017,0.24680
90,1.416,0.0831,0.12480,0.12480,0.0017,0.24960
91,1.433,0.0838,0.12610,0.12610,0.0018,0.25220
92,1.450,0.0838,0.12740,0.12740,0.0018,0.25480
93,1.464,0.0850,0.12870,0.12870,0.0018,0.25740
94,1.481,0.0856,0.13010,0.13010,0.0018,0.26020
95,1.497,0.0862,0.13140,0.13140,0.0018,0.26280
96,1.513,0.0868,0.13280,0.13280,0.0018,0.26560
97,1.528,0.0874,0.13410,0.13410,0.0018,0.26820
98,1.546,0.0886,0.13540,0.13540,0.0019,0.27080
99,1.560,0.0893,0.13670,0.13670,0.0019,0.27340
100,1.576,0.0911,0.13810,0.13810,0.0019,0.27620
101,1.592,0.0917,0.13950,0.13950,0.0019,0.27900
102,1.609,0.0923,0.14080,0.14080,0.0019,0.28160
103,1.624,0.0929,0.14210,0.14210,0.0020,0.28420
104,1.641,0.0941,0.14340,0.14340,0.0020,0.28680
105,1.657,0.0954,0.14480,0.14480,0.0020,0.28960
106,1.673,0.0966,0.14610,0.14610,0.0020,0.29220
107,1.689,0.0978,0.14750,0.14750,0.0021,0.29500
108,1.705,0.0984,0.14880,0.14880,0.0021,0.29760
109,1.720,0.0990,0.15010,0.15010,0.0021,0.30020
110,1.737,0.0997,0.15150,0.15150,0.0021,0.30300
111,1.753,0.1003,0.15280,0.15280,0.0021,0.30560
112,1.769,0.1009,0.15410,0.15410,0.0021,0.30820
113,1.785,0.1021,0.15550,0.15550,0.0021,0.31100
114,1.801,0.1027,0.15680,0.15680,0.0022,0.31360
115,1.817,0.1039,0.15810,0.15810,0.0022,0.31620
116,1.833,0.1052,0.15950,0.15950,0.0022,0.31900
117,1.849,0.1058,0.16080,0.16080,0.0022,0.32160
118,1.866,0.1064,0.16210,0.16210,0.0022,0.32420
119,1.882,0.1070,0.16340,0.16340,0.0022,0.32680
120,1.897,0.1082,0.16470,0.16470,0.0023,0.32940
121,1.913,0.1088,0.16610,0.16610,0.0023,0.33220
122,1.930,0.1100,0.16740,0.16740,0.0023,0.33480
123,1.945,0.1100,0.16880,0.16880,0.0023,0.33760
124,1.961,0.1107,0.17010,0.17010,0.0023,0.34020
125,1.977,0.1119,0.17140,0.17140,0.0024,0.34280
126,1.994,0.1131,0.17270,0.17270,0.0024,0.34540
127,2.009,0.1143,0.17410,0.17410,0.0024,0.34820
128,2.026,0.1155,0.17540,0.17540,0.0024,0.35080
129,2.041,0.1162,0.17670,0.17670,0.0024,0.35340
130,2.057,0.1174,0.17810,0.17810,0.0025,0.35620
131,2.073,0.1180,0.17940,0.17940,0.0025,0.35880
132,2.090,0.1192,0.18080,0.18080,0.0025,0.36160
133,2.106,0.1204,0.18210,0.18210,0.0025,0.36420
134,2.121,0.1204,0.18340,0.18340,0.0025,0.36680
135,2.138,0.1192,0.18480,0.18480,0.0025,0.36960
136,2.153,0.1210,0.18610,0.18610,0.0025,0.37220
137,2.169,0.1223,0.18750,0.18750,0.0026,0.37500
138,2.185,0.1235,0.18880,0.18880,0.0026,0.37760
139,2.202,0.1247,0.19010,0.19010,0.0026,0.38020
140,2.218,0.1259,0.19140,0.19140,0.0026,0.38280
141,2.234,0.1265,0.19280,0.19280,0.0027,0.38560
142,2.250,0.1272,0.19410,0.19410,0.0027,0.38820
143,2.267,0.1284,0.19550,0.19550,0.0027,0.39100
144,2.281,0.1290,0.19680,0.19680,0.0027,0.39360
145,2.297,0.1302,0.19810,0.19810,0.0027,0.39620
146,2.314,0.1296,0.19940,0.19940,0.0027,0.39880
147,2.330,0.1308,0.20080,0.20080,0.0027,0.40160
148,2.345,0.1320,0.20210,0.20210,0.0028,0.40420
149,2.362,0.1333,0.20340,0.20340,0.0028,0.40680
150,2.377,0.1339,0.20470,0.20470,0.0028,0.40940
151,2.393,0.1351,0.20610,0.20610,0.0028,0.41220
152,2.410,0.1363,0.20740,0.20740,0.0029,0.41480
153,2.425,0.1369,0.20870,0.20870,0.0029,0.41740
154,2.443,0.1382,0.21010,0.21010,0.0029,0.42020
155,2.458,0.1394,0.21140,0.21140,0.0029,0.42280
156,2.473,0.1406,0.21270,0.21270,0.0030,0.42540
157,2.490,0.1406,0.21400,0.21400,0.0030,0.42800
158,2.506,0.1412,0.21540,0.21540,0.0030,0.43080
159,2.522,0.1424,0.21680,0.21680,0.0030,0.43360
160,2.537,0.1443,0.21810,0.21810,0.0030,0.43620
161,2.554,0.1449,0.21940,0.21940,0.0030,0.43880
162,2.570,0.1455,0.22070,0.22070,0.0031,0.44140
163,2.586,0.1467,0.22210,0.22210,0.0031,0.44420
164,2.602,0.1473,0.22350,0.22350,0.0031,0.44700
165,2.618,0.1485,0.22480,0.22480,0.0031,0.44960
166,2.634,0.1498,0.22610,0.22610,0.0031,0.45220
167,2.650,0.1504,0.22740,0.22740,0.0032,0.45480
168,2.666,0.1510,0.22880,0.22880,0.0032,0.45760
169,2.684,0.1522,0.23010,0.23010,0.0032,0.46020
170,2.698,0.1553,0.23150,0.23150,0.0033,0.46300
171,2.714,0.1553,0.23280,0.23280,0.0033,0.46560
172,2.730,0.1553,0.23410,0.23410,0.0033,0.46820
173,2.746,0.1559,0.23550,0.23550,0.0033,0.47100
174,2.762,0.1565,0.23680,0.23680,0.0033,0.47360
175,2.779,0.1577,0.23810,0.23810,0.0033,0.47620
176,2.794,0.1583,0.23940,0.23940,0.0033,0.47880
177,2.810,0.1596,0.24080,0.24080,0.0034,0.48160
178,2.826,0.1602,0.24210,0.24210,0.0034,0.48420
179,2.842,0.1608,0.24340,0.24340,0.0034,0.48680
180,2.859,0.1626,0.24480,0.24480,0.0034,0.48960
181,2.874,0.1657,0.24610,0.24610,0.0035,0.49220
182,2.891,0.1663,0.24740,0.24740,0.0035,0.49480
183,2.906,0.1663,0.24870,0.24870,0.0035,0.49740
184,2.922,0.1669,0.25010,0.25010,0.0035,0.50020
185,2.938,0.1669,0.25140,0.25140,0.0035,0.50280
186,2.954,0.1681,0.25270,0.25270,0.0035,0.50540
187,2.970,0.1693,0.25400,0.25400,0.0036,0.50800
188,2.986,0.1699,0.25540,0.25540,0.0036,0.51080
189,3.003,0.1699,0.25670,0.25670,0.0036,0.51340
190,3.018,0.1712,0.25810,0.25810,0.0036,0.51620
191,3.035,0.1718,0.25940,0.25940,0.0036,0.51880
192,3.050,0.1730,0.26070,0.26070,0.0036,0.52140
193,3.067,0.1761,0.26210,0.26210,0.0037,0.52420
194,3.083,0.1754,0.26340,0.26340,0.0037,0.52680
195,3.099,0.1754,0.26480,0.26480,0.0037,0.52960
196,3.116,0.1761,0.26610,0.26610,0.0037,0.53220
197,3.131,0.1767,0.26740,0.26740,0.0037,0.53480
198,3.147,0.1773,0.26880,0.26880,0.0037,0.53760
199,3.162,0.1785,0.27010,0.27010,0.0037,0.54020
200,3.179,0.1797,0.27150,0.27150,0.0038,0.54300
201,3.194,0.1809,0.27280,0.27280,0.0038,0.54560
202,3.211,0.1816,0.27410,0.27410,0.0038,0.54820
203,3.227,0.1822,0.27540,0.27540,0.0038,0.55080
204,3.243,0.1852,0.27680,0.27680,0.0039,0.55360
205,3.259,0.1852,0.27810,0.27810,0.0039,0.55620
206,3.275,0.1852,0.27950,0.27950,0.0039,0.55900
207,3.291,0.1858,0.28080,0.28080,0.0039,0.56160
208,3.307,0.1871,0.28210,0.28210,0.0039,0.56420
209,3.322,0.1871,0.28340,0.28340,0.0039,0.56680
210,3.339,0.1883,0.28480,0.28480,0.0040,0.56960
211,3.355,0.1889,0.28610,0.28610,0.0040,0.57220
212,3.370,0.1901,0.28740,0.28740,0.0040,0.57480
213,3.386,0.1907,0.28870,0.28870,0.0040,0.57740
214,3.403,0.1907,0.29000,0.29000,0.0040,0.58000
215,3.419,0.1913,0.29140,0.29140,0.0040,0.58280
216,3.434,0.1895,0.29270,0.29270,0.0040,0.58540
217,3.451,0.1913,0.29410,0.29410,0.0040,0.58820
218,3.466,0.1919,0.29540,0.29540,0.0040,0.59080
219,3.482,0.1932,0.29670,0.29670,0.0041,0.59340
220,3.499,0.1944,0.29800,0.29800,0.0041,0.59600
221,3.516,0.1956,0.29940,0.29940,0.0041,0.59880
222,3.530,0.1968,0.30070,0.30070,0.0041,0.60140
223,3.547,0.1981,0.30200,0.30200,0.0042,0.60400
224,3.564,0.1993,0.30340,0.30340,0.0042,0.60680
225,3.579,0.1999,0.30470,0.30470,0.0042,0.60940
226,3.595,0.2011,0.30610,0.30610,0.0042,0.61220
227,3.611,0.2005,0.30740,0.30740,0.0042,0.61480
228,3.627,0.1993,0.30870,0.30870,0.0042,0.61740
229,3.643,0.2017,0.31010,0.31010,0.0042,0.62020
230,3.659,0.2029,0.31140,0.31140,0.0043,0.62280
231,3.675,0.2042,0.31280,0.31280,0.0043,0.62560
232,3.690,0.2054,0.31410,0.31410,0.0043,0.62820
233,3.707,0.2066,0.31540,0.31540,0.0043,0.63080
234,3.723,0.2072,0.31670,0.31670,0.0044,0.63340
235,3.739,0.2084,0.31810,0.31810,0.0044,0.63620
236,3.755,0.2091,0.31940,0.31940,0.0044,0.63880
237,3.771,0.2097,0.32080,0.32080,0.0044,0.64160
238,3.788,0.2097,0.32210,0.32210,0.0044,0.64420
239,3.803,0.2078,0.32340,0.32340,0.0044,0.64680
240,3.819,0.2103,0.32470,0.32470,0.0044,0.64940
241,3.835,0.2121,0.32610,0.32610,0.0045,0.65220
242,3.851,0.2133,0.32740,0.32740,0.0045,0.65480
243,3.867,0.2146,0.32870,0.32870,0.0045,0.65740
244,3.883,0.2158,0.33000,0.33000,0.0045,0.66000
245,3.900,0.2164,0.33140,0.33140,0.0045,0.66280
246,3.916,0.2170,0.33270,0.33270,0.0046,0.66540
247,3.932,0.2182,0.33410,0.33410,0.0046,0.66820
248,3.947,0.2188,0.33540,0.33540,0.0046,0.67080
249,3.963,0.2201,0.33670,0.33670,0.0046,0.67340
250,3.979,0.2182,0.33800,0.33800,0.0046,0.67600
251,3.996,0.2182,0.33940,0.33940,0.0046,0.67880
252,4.012,0.2201,0.34070,0.34070,0.0046,0.68140
253,4.027,0.2213,0.34210,0.34210,0.0046,0.68420
254,4.043,0.2225,0.34340,0.34340,0.0047,0.68680
255,4.059,0.2231,0.34470,0.34470,0.0047,0.68940
256,4.075,0.2243,0.34600,0.34600,0.0047,0.69200
257,4.092,0.2250,0.34740,0.34740,0.0047,0.69480
258,4.107,0.2256,0.34880,0.34880,0.0047,0.69760
259,4.124,0.2268,0.35010,0.35010,0.0048,0.70020
260,4.139,0.2268,0.35140,0.35140,0.0048,0.70280
261,4.155,0.2274,0.35270,0.35270,0.0048,0.70540
262,4.172,0.2274,0.35410,0.35410,0.0048,0.70820
263,4.188,0.2286,0.35540,0.35540,0.0048,0.71080
264,4.203,0.2298,0.35680,0.35680,0.0048,0.71360
265,4.219,0.2298,0.35810,0.35810,0.0048,0.71620
266,4.236,0.2305,0.35940,0.35940,0.0048,0.71880
267,4.252,0.2311,0.36080,0.36080,0.0049,0.72160
268,4.267,0.2317,0.36210,0.36210,0.0049,0.72420
269,4.283,0.2323,0.36340,0.36340,0.0049,0.72680
270,4.300,0.2335,0.36470,0.36470,0.0049,0.72940
271,4.316,0.2341,0.36610,0.36610,0.0049,0.73220
272,4.332,0.2347,0.36740,0.36740,0.0049,0.73480
273,4.349,0.2353,0.36870,0.36870,0.0049,0.73740
274,4.363,0.2372,0.37010,0.37010,0.0050,0.74020
275,4.379,0.2372,0.37140,0.37140,0.0050,0.74280
276,4.396,0.2378,0.37270,0.37270,0.0050,0.74540
277,4.412,0.2378,0.37400,0.37400,0.0050,0.74800
278,4.427,0.2390,0.37540,0.37540,0.0050,0.75080
279,4.444,0.2402,0.37670,0.37670,0.0050,0.75340
280,4.460,0.2408,0.37800,0.37800,0.0051,0.75600
281,4.476,0.2415,0.37930,0.37930,0.0051,0.75860
282,4.492,0.2421,0.38070,0.38070,0.0051,0.76140
283,4.508,0.2427,0.38200,0.38200,0.0051,0.76400
284,4.524,0.2433,0.38340,0.38340,0.0051,0.76680
285,4.540,0.2457,0.38470,0.38470,0.0052,0.76940
286,4.556,0.2463,0.38600,0.38600,0.0052,0.77200
287,4.573,0.2470,0.38740,0.38740,0.0052,0.77480
288,4.588,0.2470,0.38870,0.38870,0.0052,0.77740
289,4.604,0.2470,0.39010,0.39010,0.0052,0.78020
290,4.620,0.2476,0.39140,0.39140,0.0052,0.78280
291,4.636,0.2482,0.39270,0.39270,0.0052,0.78540
292,4.652,0.2482,0.39410,0.39410,0.0052,0.78820
293,4.668,0.2488,0.39540,0.39540,0.0052,0.79080
294,4.685,0.2494,0.39680,0.39680,0.0052,0.79360
295,4.699,0.2500,0.39810,0.39810,0.0053,0.79620
296,4.716,0.2512,0.39940,0.39940,0.0053,0.79880
297,4.732,0.2537,0.40070,0.40070,0.0053,0.80140
298,4.748,0.2531,0.40210,0.40210,0.0053,0.80420
299,4.764,0.2537,0.40340,0.40340,0.0053,0.80680
300,4.780,0.2537,0.40480,0.40480,0.0053,0.80960
301,4.796,0.2537,0.40610,0.40610,0.0053,0.81220
302,4.812,0.2543,0.40740,0.40740,0.0053,0.81480
303,4.828,0.2549,0.40870,0.40870,0.0054,0.81740
304,4.844,0.2561,0.41010,0.41010,0.0054,0.82020
305,4.861,0.2567,0.41140,0.41140,0.0054,0.82280
306,4.876,0.2567,0.41270,0.41270,0.0054,0.82540
307,4.892,0.2573,0.41400,0.41400,0.0054,0.82800
308,4.909,0.2604,0.41540,0.41540,0.0055,0.83080
309,4.925,0.2604,0.41670,0.41670,0.0055,0.83340
310,4.940,0.2604,0.41800,0.41800,0.0055,0.83600
311,4.956,0.2604,0.41940,0.41940,0.0055,0.83880
312,4.972,0.2604,0.42070,0.42070,0.0055,0.84140
313,4.988,0.2610,0.42200,0.42200,0.0055,0.84400
314,5.005,0.2610,0.42340,0.42340,0.0055,0.84680
315,5.021,0.2616,0.42470,0.42470,0.0055,0.84940
316,5.036,0.2622,0.42600,0.42600,0.0055,0.85200
317,5.052,0.2622,0.42740,0.42740,0.0055,0.85480
318,5.068,0.2628,0.42870,0.42870,0.0055,0.85740
319,5.084,0.2628,0.43000,0.43000,0.0055,0.86000
320,5.100,0.2635,0.43140,0.43140,0.0055,0.86280
321,5.117,0.2641,0.43270,0.43270,0.0055,0.86540
322,5.133,0.2647,0.43410,0.43410,0.0056,0.86820
323,5.148,0.2647,0.43540,0.43540,0.0056,0.87080
324,5.164,0.2659,0.43670,0.43670,0.0056,0.87340
325,5.181,0.2665,0.43810,0.43810,0.0056,0.87620
326,5.197,0.2677,0.43940,0.43940,0.0056,0.87880
327,5.212,0.2684,0.44070,0.44070,0.0056,0.88140
328,5.229,0.2684,0.44210,0.44210,0.0056,0.88420
329,5.244,0.2690,0.44340,0.44340,0.0056,0.88680
330,5.261,0.2702,0.44480,0.44480,0.0057,0.88960
331,5.277,0.2708,0.44610,0.44610,0.0057,0.89220
332,5.293,0.2702,0.44740,0.44740,0.0057,0.89480
333,5.308,0.2714,0.44870,0.44870,0.0057,0.89740
334,5.324,0.2726,0.45000,0.45000,0.0057,0.90000
335,5.341,0.2732,0.45140,0.45140,0.0057,0.90280
336,5.357,0.2739,0.45270,0.45270,0.0058,0.90540
337,5.372,0.2751,0.45400,0.45400,0.0058,0.90800
338,5.389,0.2757,0.45530,0.45530,0.0058,0.91060
339,5.405,0.2763,0.45670,0.45670,0.0058,0.91340
340,5.421,0.2769,0.45800,0.45800,0.0058,0.91600
341,5.436,0.2781,0.45940,0.45940,0.0058,0.91880
342,5.453,0.2787,0.46070,0.46070,0.0059,0.92140
343,5.470,0.2775,0.46200,0.46200,0.0058,0.92400
344,5.484,0.2787,0.46330,0.46330,0.0059,0.92660
345,5.501,0.2806,0.46470,0.46470,0.0059,0.92940
346,5.517,0.2812,0.46600,0.46600,0.0059,0.93200
347,5.532,0.2818,0.46740,0.46740,0.0059,0.93480
348,5.549,0.2830,0.46870,0.46870,0.0059,0.93740
349,5.565,0.2842,0.47000,0.47000,0.0060,0.94000
350,5.581,0.2849,0.47140,0.47140,0.0060,0.94280
351,5.597,0.2855,0.47270,0.47270,0.0060,0.94540
352,5.613,0.2861,0.47410,0.47410,0.0060,0.94820
353,5.629,0.2873,0.47540,0.47540,0.0060,0.95080
354,5.645,0.2867,0.47670,0.47670,0.0060,0.95340
355,5.661,0.2861,0.47810,0.47810,0.0060,0.95620
356,5.677,0.2873,0.47940,0.47940,0.0060,0.95880
357,5.693,0.2885,0.48080,0.48080,0.0061,0.96160
358,5.709,0.2891,0.48210,0.48210,0.0061,0.96420
359,5.725,0.2904,0.48340,0.48340,0.0061,0.96680
360,5.741,0.2910,0.48470,0.48470,0.0061,0.96940
361,5.757,0.2916,0.48610,0.48610,0.0061,0.97220
362,5.773,0.2922,0.48740,0.48740,0.0061,0.97480
363,5.789,0.2928,0.48870,0.48870,0.0061,0.97740
364,5.805,0.2934,0.49000,0.49000,0.0062,0.98000
365,5.821,0.2934,0.49140,0.49140,0.0062,0.98280
366,5.837,0.2916,0.49270,0.49270,0.0061,0.98540
367,5.853,0.2934,0.49410,0.49410,0.0062,0.98820
368,5.869,0.2940,0.49540,0.49540,0.0062,0.99080
369,5.885,0.2946,0.49670,0.49670,0.0062,0.99340
370,5.901,0.2946,0.49800,0.49800,0.0062,0.99600
371,5.918,0.2952,0.49930,0.49930,0.0062,0.99860
372,5.933,0.2959,0.50070,0.50070,0.0062,1.00140
373,5.950,0.2965,0.50200,0.50200,0.0062,1.00400
374,5.965,0.2971,0.50330,0.50330,0.0062,1.00660
375,5.982,0.2977,0.50460,0.50460,0.0063,1.00920
376,5.997,0.2989,0.50600,0.50600,0.0063,1.01200
377,6.013,0.2983,0.50740,0.50740,0.0063,1.01480
378,6.030,0.2977,0.50870,0.50870,0.0063,1.01740
379,6.046,0.2983,0.51000,0.51000,0.0063,1.02000
380,6.061,0.2995,0.51130,0.51130,0.0063,1.02260
381,6.077,0.3001,0.51270,0.51270,0.0063,1.02540
382,6.094,0.3007,0.51400,0.51400,0.0063,1.02800
383,6.109,0.3014,0.51540,0.51540,0.0063,1.03080
384,6.125,0.3026,0.51670,0.51670,0.0064,1.03340
385,6.142,0.3026,0.51800,0.51800,0.0064,1.03600
386,6.158,0.3032,0.51940,0.51940,0.0064,1.03880
387,6.174,0.3032,0.52070,0.52070,0.0064,1.04140
388,6.189,0.3038,0.52210,0.52210,0.0064,1.04420
389,6.205,0.3038,0.52340,0.52340,0.0064,1.04680
390,6.222,0.3050,0.52470,0.52470,0.0064,1.04940
391,6.238,0.3050,0.52600,0.52600,0.0064,1.05200
392,6.255,0.3056,0.52740,0.52740,0.0064,1.05480
393,6.270,0.3062,0.52870,0.52870,0.0064,1.05740
394,6.285,0.3062,0.53010,0.53010,0.0064,1.06020
395,6.301,0.3069,0.53140,0.53140,0.0064,1.06280
396,6.318,0.3069,0.53270,0.53270,0.0064,1.06540
397,6.333,0.3075,0.53400,0.53400,0.0065,1.06800
398,6.350,0.3075,0.53540,0.53540,0.0065,1.07080
399,6.367,0.3081,0.53670,0.53670,0.0065,1.07340
400,6.383,0.3081,0.53800,0.53800,0.0065,1.07600
401,6.398,0.3093,0.53930,0.53930,0.0065,1.07860
402,6.414,0.3099,0.54070,0.54070,0.0065,1.08140
403,6.430,0.3099,0.54200,0.54200,0.0065,1.08400
404,6.445,0.3105,0.54340,0.54340,0.0065,1.08680
405,6.461,0.3105,0.54470,0.54470,0.0065,1.08940
406,6.478,0.3105,0.54600,0.54600,0.0065,1.09200
407,6.494,0.3105,0.54730,0.54730,0.0065,1.09460
408,6.510,0.3105,0.54870,0.54870,0.0065,1.09740
409,6.526,0.3111,0.55000,0.55000,0.0065,1.10000
410,6.542,0.3117,0.55130,0.55130,0.0065,1.10260
411,6.558,0.3124,0.55270,0.55270,0.0066,1.10540
412,6.574,0.3136,0.55400,0.55400,0.0066,1.10800
413,6.590,0.3148,0.55540,0.55540,0.0066,1.11080
414,6.606,0.3142,0.55670,0.55670,0.0066,1.11340
415,6.622,0.3142,0.55810,0.55810,0.0066,1.11620
416,6.638,0.3142,0.55940,0.55940,0.0066,1.11880
417,6.654,0.3148,0.56070,0.56070,0.0066,1.12140
418,6.670,0.3148,0.56210,0.56210,0.0066,1.12420
419,6.686,0.3148,0.56340,0.56340,0.0066,1.12680
420,6.703,0.3148,0.56470,0.56470,0.0066,1.12940
421,6.718,0.3148,0.56610,0.56610,0.0066,1.13220
422,6.735,0.3154,0.56740,0.56740,0.0066,1.13480
423,6.750,0.3160,0.56870,0.56870,0.0066,1.13740
424,6.766,0.3185,0.57010,0.57010,0.0067,1.14020
425,6.783,0.3185,0.57140,0.57140,0.0067,1.14280
426,6.798,0.3179,0.57270,0.57270,0.0067,1.14540
427,6.814,0.3185,0.57400,0.57400,0.0067,1.14800
428,6.830,0.3185,0.57540,0.57540,0.0067,1.15080
429,6.846,0.3191,0.57670,0.57670,0.0067,1.15340
430,6.862,0.3191,0.57800,0.57800,0.0067,1.15600
431,6.879,0.3191,0.57940,0.57940,0.0067,1.15880
432,6.894,0.3197,0.58070,0.58070,0.0067,1.16140
433,6.910,0.3197,0.58200,0.58200,0.0067,1.16400
434,6.927,0.3203,0.58330,0.58330,0.0067,1.16660
435,6.942,0.3221,0.58470,0.58470,0.0068,1.16940
436,6.959,0.3221,0.58600,0.58600,0.0068,1.17200
437,6.974,0.3221,0.58730,0.58730,0.0068,1.17460
438,6.991,0.3221,0.58860,0.58860,0.0068,1.17720
439,7.007,0.3215,0.59000,0.59000,0.0068,1.18000
440,7.022,0.3215,0.59140,0.59140,0.0068,1.18280
441,7.039,0.3221,0.59270,0.59270,0.0068,1.18540
442,7.054,0.3227,0.59400,0.59400,0.0068,1.18800
443,7.071,0.3227,0.59530,0.59530,0.0068,1.19060
444,7.087,0.3227,0.59670,0.59670,0.0068,1.19340
445,7.102,0.3234,0.59800,0.59800,0.0068,1.19600
446,7.118,0.3234,0.59940,0.59940,0.0068,1.19880
447,7.134,0.3240,0.60070,0.60070,0.0068,1.20140
448,7.152,0.3240,0.60200,0.60200,0.0068,1.20400
449,7.166,0.3234,0.60340,0.60340,0.0068,1.20680
