일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kN],[mm],[mm],[kN/mm²],[%]
1173,18.761,0.7879,1.57020,1.57020,0.0172,3.14040
1174,18.777,0.7891,1.57150,1.57150,0.0172,3.14300
1175,18.793,0.7903,1.57280,1.57280,0.0172,3.14560
1176,18.809,0.7909,1.57420,1.57420,0.0172,3.14840
1177,18.825,0.7922,1.57550,1.57550,0.0173,3.15100
1178,18.841,0.7928,1.57680,1.57680,0.0173,3.15360
1179,18.858,0.7964,1.57810,1.57810,0.0173,3.15620
1180,18.873,0.7964,1.57950,1.57950,0.0173,3.15900
1181,18.889,0.7964,1.58080,1.58080,0.0173,3.16160
1182,18.905,0.7964,1.58210,1.58210,0.0173,3.16420
1183,18.921,0.7977,1.58340,1.58340,0.0174,3.16680
1184,18.937,0.7983,1.58480,1.58480,0.0174,3.16960
1185,18.953,0.7989,1.58610,1.58610,0.0174,3.17220
1186,18.969,0.7995,1.58740,1.58740,0.0174,3.17480
1187,18.985,0.8001,1.58880,1.58880,0.0174,3.17760
1188,19.001,0.8007,1.59010,1.59010,0.0174,3.18020
1189,19.017,0.8013,1.59140,1.59140,0.0174,3.18280
1190,19.033,0.8032,1.59270,1.59270,0.0175,3.18540
1191,19.049,0.8056,1.59410,1.59410,0.0175,3.18820
1192,19.065,0.8056,1.59540,1.59540,0.0175,3.19080
1193,19.082,0.8056,1.59680,1.59680,0.0175,3.19360
1194,19.097,0.8056,1.59810,1.59810,0.0175,3.19620
1195,19.114,0.8062,1.59940,1.59940,0.0176,3.19880
1196,19.131,0.8068,1.60080,1.60080,0.0176,3.20160
1197,19.145,0.8074,1.60210,1.60210,0.0176,3.20420
1198,19.161,0.8081,1.60350,1.60350,0.0176,3.20700
1199,19.178,0.8093,1.60480,1.60480,0.0176,3.20960
1200,19.194,0.8099,1.60610,1.60610,0.0176,3.21220
1201,19.209,0.8111,1.60750,1.60750,0.0177,3.21500
1202,19.225,0.8129,1.60880,1.60880,0.0177,3.21760
1203,19.241,0.8129,1.61020,1.61020,0.0177,3.22040
1204,19.257,0.8142,1.61150,1.61150,0.0177,3.22300
1205,19.273,0.8148,1.61280,1.61280,0.0177,3.22560
1206,19.290,0.8154,1.61410,1.61410,0.0178,3.22820
1207,19.306,0.8160,1.61550,1.61550,0.0178,3.23100
1208,19.322,0.8166,1.61680,1.61680,0.0178,3.23360
1209,19.338,0.8178,1.61810,1.61810,0.0178,3.23620
1210,19.353,0.8184,1.61950,1.61950,0.0178,3.23900
1211,19.369,0.8191,1.62080,1.62080,0.0178,3.24160
1212,19.386,0.8197,1.62210,1.62210,0.0178,3.24420
1213,19.401,0.8203,1.62350,1.62350,0.0179,3.24700
1214,19.418,0.8203,1.62480,1.62480,0.0179,3.24960
1215,19.433,0.8215,1.62610,1.62610,0.0179,3.25220
1216,19.449,0.8227,1.62740,1.62740,0.0179,3.25480
1217,19.466,0.8233,1.62880,1.62880,0.0179,3.25760
1218,19.482,0.8239,1.63010,1.63010,0.0179,3.26020
1219,19.497,0.8246,1.63140,1.63140,0.0180,3.26280
1220,19.514,0.8258,1.63270,1.63270,0.0180,3.26540
1221,19.532,0.8264,1.63410,1.63410,0.0180,3.26820
1222,19.546,0.8270,1.63540,1.63540,0.0180,3.27080
1223,19.562,0.8282,1.63680,1.63680,0.0180,3.27360
1224,19.578,0.8295,1.63810,1.63810,0.0181,3.27620
1225,19.594,0.8288,1.63940,1.63940,0.0180,3.27880
1226,19.610,0.8282,1.64070,1.64070,0.0180,3.28140
1227,19.626,0.8301,1.64210,1.64210,0.0181,3.28420
1228,19.642,0.8307,1.64350,1.64350,0.0181,3.28700
1229,19.658,0.8325,1.64480,1.64480,0.0181,3.28960
1230,19.674,0.8331,1.64610,1.64610,0.0181,3.29220
1231,19.690,0.8337,1.64740,1.64740,0.0182,3.29480
1232,19.706,0.8350,1.64880,1.64880,0.0182,3.29760
1233,19.722,0.8362,1.65010,1.65010,0.0182,3.30020
1234,19.738,0.8374,1.65150,1.65150,0.0182,3.30300
1235,19.754,0.8386,1.65280,1.65280,0.0183,3.30560
1236,19.770,0.8386,1.65410,1.65410,0.0183,3.30820
1237,19.786,0.8374,1.65550,1.65550,0.0182,3.31100
1238,19.803,0.8386,1.65680,1.65680,0.0183,3.31360
1239,19.818,0.8398,1.65820,1.65820,0.0183,3.31640
1240,19.834,0.8411,1.65950,1.65950,0.0183,3.31900
1241,19.850,0.8417,1.66080,1.66080,0.0183,3.32160
1242,19.866,0.8429,1.66210,1.66210,0.0184,3.32420
1243,19.882,0.8435,1.66350,1.66350,0.0184,3.32700
1244,19.899,0.8447,1.66480,1.66480,0.0184,3.32960
1245,19.915,0.8453,1.66610,1.66610,0.0184,3.33220
1246,19.930,0.8460,1.66740,1.66740,0.0184,3.33480
1247,19.947,0.8472,1.66870,1.66870,0.0184,3.33740
1248,19.962,0.8460,1.67010,1.67010,0.0184,3.34020
1249,19.979,0.8472,1.67140,1.67140,0.0184,3.34280
1250,19.994,0.8484,1.67280,1.67280,0.0185,3.34560
1251,20.010,0.8496,1.67410,1.67410,0.0185,3.34820
1252,20.026,0.8508,1.67540,1.67540,0.0185,3.35080
1253,20.042,0.8515,1.67670,1.67670,0.0185,3.35340
1254,20.058,0.8527,1.67810,1.67810,0.0186,3.35620
1255,20.074,0.8539,1.67940,1.67940,0.0186,3.35880
1256,20.091,0.8545,1.68080,1.68080,0.0186,3.36160
1257,20.106,0.8551,1.68210,1.68210,0.0186,3.36420
1258,20.123,0.8557,1.68340,1.68340,0.0186,3.36680
1259,20.138,0.8563,1.68480,1.68480,0.0186,3.36960
1260,20.154,0.8582,1.68610,1.68610,0.0187,3.37220
1261,20.171,0.8594,1.68750,1.68750,0.0187,3.37500
1262,20.186,0.8600,1.68880,1.68880,0.0187,3.37760
1263,20.202,0.8612,1.69010,1.69010,0.0188,3.38020
1264,20.218,0.8612,1.69150,1.69150,0.0188,3.38300
1265,20.234,0.8618,1.69280,1.69280,0.0188,3.38560
1266,20.250,0.8625,1.69420,1.69420,0.0188,3.38840
1267,20.266,0.8631,1.69550,1.69550,0.0188,3.39100
1268,20.282,0.8637,1.69680,1.69680,0.0188,3.39360
1269,20.298,0.8643,1.69810,1.69810,0.0188,3.39620
1270,20.316,0.8655,1.69950,1.69950,0.0188,3.39900
1271,20.331,0.8667,1.70080,1.70080,0.0189,3.40160
1272,20.347,0.8698,1.70210,1.70210,0.0189,3.40420
1273,20.363,0.8692,1.70340,1.70340,0.0189,3.40680
1274,20.378,0.8692,1.70480,1.70480,0.0189,3.40960
1275,20.395,0.8698,1.70610,1.70610,0.0189,3.41220
1276,20.411,0.8704,1.70750,1.70750,0.0190,3.41500
1277,20.427,0.8710,1.70880,1.70880,0.0190,3.41760
1278,20.443,0.8716,1.71010,1.71010,0.0190,3.42020
1279,20.459,0.8722,1.71140,1.71140,0.0190,3.42280
1280,20.475,0.8741,1.71280,1.71280,0.0190,3.42560
1281,20.491,0.8747,1.71410,1.71410,0.0190,3.42820
1282,20.507,0.8759,1.71540,1.71540,0.0191,3.43080
1283,20.522,0.8790,1.71670,1.71670,0.0191,3.43340
1284,20.540,0.8796,1.71810,1.71810,0.0192,3.43620
1285,20.555,0.8796,1.71940,1.71940,0.0192,3.43880
1286,20.571,0.8796,1.72080,1.72080,0.0192,3.44160
1287,20.587,0.8802,1.72210,1.72210,0.0192,3.44420
1288,20.603,0.8808,1.72340,1.72340,0.0192,3.44680
1289,20.619,0.8808,1.72470,1.72470,0.0192,3.44940
1290,20.634,0.8814,1.72610,1.72610,0.0192,3.45220
1291,20.652,0.8826,1.72750,1.72750,0.0192,3.45500
1292,20.667,0.8832,1.72880,1.72880,0.0192,3.45760
1293,20.683,0.8838,1.73010,1.73010,0.0192,3.46020
1294,20.699,0.8845,1.73140,1.73140,0.0193,3.46280
1295,20.715,0.8838,1.73280,1.73280,0.0192,3.46560
1296,20.731,0.8851,1.73410,1.73410,0.0193,3.46820
1297,20.747,0.8857,1.73550,1.73550,0.0193,3.47100
1298,20.764,0.8863,1.73680,1.73680,0.0193,3.47360
1299,20.779,0.8881,1.73810,1.73810,0.0193,3.47620
1300,20.794,0.8894,1.73940,1.73940,0.0194,3.47880
1301,20.811,0.8900,1.74080,1.74080,0.0194,3.48160
1302,20.827,0.8912,1.74210,1.74210,0.0194,3.48420
1303,20.843,0.8918,1.74350,1.74350,0.0194,3.48700
1304,20.859,0.8924,1.74480,1.74480,0.0194,3.48960
1305,20.876,0.8930,1.74610,1.74610,0.0194,3.49220
1306,20.891,0.8930,1.74740,1.74740,0.0194,3.49480
1307,20.907,0.8918,1.74880,1.74880,0.0194,3.49760
1308,20.923,0.8936,1.75010,1.75010,0.0195,3.50020
1309,20.940,0.8949,1.75140,1.75140,0.0195,3.50280
1310,20.955,0.8967,1.75270,1.75270,0.0195,3.50540
1311,20.971,0.8973,1.75410,1.75410,0.0195,3.50820
1312,20.987,0.8991,1.75540,1.75540,0.0196,3.51080
1313,21.003,0.8997,1.75670,1.75670,0.0196,3.51340
1314,21.019,0.9004,1.75800,1.75800,0.0196,3.51600
1315,21.035,0.9010,1.75940,1.75940,0.0196,3.51880
1316,21.051,0.9016,1.76070,1.76070,0.0196,3.52140
1317,21.068,0.9022,1.76210,1.76210,0.0196,3.52420
1318,21.084,0.9010,1.76340,1.76340,0.0196,3.52680
1319,21.100,0.9028,1.76470,1.76470,0.0197,3.52940
1320,21.116,0.9040,1.76610,1.76610,0.0197,3.53220
1321,21.131,0.9046,1.76740,1.76740,0.0197,3.53480
1322,21.148,0.9059,1.76880,1.76880,0.0197,3.53760
1323,21.163,0.9071,1.77010,1.77010,0.0198,3.54020
1324,21.180,0.9077,1.77140,1.77140,0.0198,3.54280
1325,21.195,0.9083,1.77280,1.77280,0.0198,3.54560
1326,21.212,0.9089,1.77410,1.77410,0.0198,3.54820
1327,21.227,0.9101,1.77550,1.77550,0.0198,3.55100
1328,21.243,0.9101,1.77680,1.77680,0.0198,3.55360
1329,21.260,0.9095,1.77810,1.77810,0.0198,3.55620
1330,21.275,0.9095,1.77940,1.77940,0.0198,3.55880
1331,21.291,0.9107,1.78080,1.78080,0.0198,3.56160
1332,21.307,0.9126,1.78210,1.78210,0.0199,3.56420
1333,21.324,0.9144,1.78350,1.78350,0.0199,3.56700
1334,21.339,0.9156,1.78480,1.78480,0.0199,3.56960
1335,21.356,0.9169,1.78610,1.78610,0.0200,3.57220
1336,21.372,0.9181,1.78740,1.78740,0.0200,3.57480
1337,21.388,0.9187,1.78880,1.78880,0.0200,3.57760
1338,21.403,0.9187,1.79010,1.79010,0.0200,3.58020
1339,21.419,0.9193,1.79140,1.79140,0.0200,3.58280
1340,21.436,0.9205,1.79270,1.79270,0.0200,3.58540
1341,21.452,0.9205,1.79400,1.79400,0.0200,3.58800
1342,21.468,0.9217,1.79540,1.79540,0.0201,3.59080
1343,21.484,0.9224,1.79670,1.79670,0.0201,3.59340
1344,21.500,0.9236,1.79810,1.79810,0.0201,3.59620
1345,21.516,0.9236,1.79940,1.79940,0.0201,3.59880
1346,21.532,0.9248,1.80070,1.80070,0.0201,3.60140
1347,21.549,0.9248,1.80200,1.80200,0.0201,3.60400
1348,21.564,0.9254,1.80340,1.80340,0.0202,3.60680
1349,21.580,0.9260,1.80470,1.80470,0.0202,3.60940
1350,21.596,0.9266,1.80610,1.80610,0.0202,3.61220
1351,21.611,0.9279,1.80740,1.80740,0.0202,3.61480
1352,21.628,0.9285,1.80870,1.80870,0.0202,3.61740
1353,21.644,0.9297,1.81010,1.81010,0.0202,3.62020
1354,21.660,0.9303,1.81140,1.81140,0.0203,3.62280
1355,21.676,0.9309,1.81280,1.81280,0.0203,3.62560
1356,21.691,0.9315,1.81410,1.81410,0.0203,3.62820
1357,21.707,0.9321,1.81540,1.81540,0.0203,3.63080
1358,21.724,0.9327,1.81680,1.81680,0.0203,3.63360
1359,21.740,0.9340,1.81810,1.81810,0.0203,3.63620
1360,21.757,0.9346,1.81940,1.81940,0.0204,3.63880
1361,21.772,0.9358,1.82080,1.82080,0.0204,3.64160
1362,21.788,0.9364,1.82210,1.82210,0.0204,3.64420
1363,21.804,0.9376,1.82340,1.82340,0.0204,3.64680
1364,21.820,0.9389,1.82480,1.82480,0.0204,3.64960
1365,21.836,0.9401,1.82610,1.82610,0.0205,3.65220
1366,21.852,0.9407,1.82740,1.82740,0.0205,3.65480
1367,21.868,0.9407,1.82870,1.82870,0.0205,3.65740
1368,21.884,0.9413,1.83010,1.83010,0.0205,3.66020
1369,21.900,0.9413,1.83140,1.83140,0.0205,3.66280
1370,21.916,0.9425,1.83280,1.83280,0.0205,3.66560
1371,21.932,0.9431,1.83410,1.83410,0.0205,3.66820
1372,21.948,0.9438,1.83540,1.83540,0.0206,3.67080
1373,21.964,0.9444,1.83670,1.83670,0.0206,3.67340
1374,21.980,0.9450,1.83810,1.83810,0.0206,3.67620
1375,21.997,0.9462,1.83940,1.83940,0.0206,3.67880
1376,22.013,0.9486,1.84070,1.84070,0.0207,3.68140
1377,22.028,0.9480,1.84200,1.84200,0.0206,3.68400
1378,22.045,0.9480,1.84340,1.84340,0.0206,3.68680
1379,22.061,0.9486,1.84470,1.84470,0.0207,3.68940
1380,22.076,0.9493,1.84610,1.84610,0.0207,3.69220
1381,22.093,0.9499,1.84740,1.84740,0.0207,3.69480
1382,22.109,0.9505,1.84870,1.84870,0.0207,3.69740
1383,22.124,0.9517,1.85000,1.85000,0.0207,3.70000
1384,22.140,0.9523,1.85140,1.85140,0.0207,3.70280
1385,22.156,0.9535,1.85280,1.85280,0.0208,3.70560
1386,22.172,0.9541,1.85410,1.85410,0.0208,3.70820
1387,22.189,0.9560,1.85540,1.85540,0.0208,3.71080
1388,22.206,0.9566,1.85680,1.85680,0.0208,3.71360
1389,22.221,0.9572,1.85810,1.85810,0.0208,3.71620
1390,22.237,0.9578,1.85940,1.85940,0.0209,3.71880
1391,22.252,0.9584,1.86080,1.86080,0.0209,3.72160
1392,22.269,0.9584,1.86210,1.86210,0.0209,3.72420
1393,22.284,0.9590,1.86340,1.86340,0.0209,3.72680
1394,22.301,0.9596,1.86480,1.86480,0.0209,3.72960
1395,22.317,0.9603,1.86610,1.86610,0.0209,3.73220
1396,22.333,0.9609,1.86740,1.86740,0.0209,3.73480
1397,22.349,0.9609,1.86870,1.86870,0.0209,3.73740
1398,22.365,0.9615,1.87010,1.87010,0.0209,3.74020
1399,22.381,0.9633,1.87140,1.87140,0.0210,3.74280
1400,22.397,0.9633,1.87270,1.87270,0.0210,3.74540
1401,22.412,0.9633,1.87410,1.87410,0.0210,3.74820
1402,22.428,0.9639,1.87540,1.87540,0.0210,3.75080
1403,22.445,0.9639,1.87670,1.87670,0.0210,3.75340
1404,22.461,0.9651,1.87800,1.87800,0.0210,3.75600
1405,22.477,0.9658,1.87940,1.87940,0.0210,3.75880
1406,22.492,0.9670,1.88070,1.88070,0.0211,3.76140
1407,22.508,0.9676,1.88200,1.88200,0.0211,3.76400
1408,22.524,0.9682,1.88340,1.88340,0.0211,3.76680
1409,22.541,0.9694,1.88470,1.88470,0.0211,3.76940
1410,22.558,0.9694,1.88610,1.88610,0.0211,3.77220
1411,22.573,0.9676,1.88740,1.88740,0.0211,3.77480
1412,22.589,0.9694,1.88870,1.88870,0.0211,3.77740
1413,22.605,0.9700,1.89000,1.89000,0.0211,3.78000
1414,22.620,0.9713,1.89140,1.89140,0.0212,3.78280
1415,22.637,0.9725,1.89270,1.89270,0.0212,3.78540
1416,22.653,0.9731,1.89410,1.89410,0.0212,3.78820
1417,22.670,0.9743,1.89540,1.89540,0.0212,3.79080
1418,22.685,0.9743,1.89670,1.89670,0.0212,3.79340
1419,22.701,0.9755,1.89810,1.89810,0.0212,3.79620
1420,22.717,0.9761,1.89940,1.89940,0.0213,3.79880
1421,22.733,0.9768,1.90080,1.90080,0.0213,3.80160
1422,22.749,0.9743,1.90210,1.90210,0.0212,3.80420
1423,22.765,0.9755,1.90340,1.90340,0.0212,3.80680
1424,22.781,0.9768,1.90470,1.90470,0.0213,3.80940
1425,22.797,0.9774,1.90610,1.90610,0.0213,3.81220
1426,22.813,0.9786,1.90740,1.90740,0.0213,3.81480
1427,22.829,0.9798,1.90880,1.90880,0.0213,3.81760
1428,22.845,0.9810,1.91010,1.91010,0.0214,3.82020
1429,22.861,0.9816,1.91140,1.91140,0.0214,3.82280
1430,22.877,0.9829,1.91270,1.91270,0.0214,3.82540
1431,22.894,0.9841,1.91410,1.91410,0.0214,3.82820
1432,22.909,0.9847,1.91540,1.91540,0.0214,3.83080
1433,22.926,0.9847,1.91670,1.91670,0.0214,3.83340
1434,22.941,0.9835,1.91800,1.91800,0.0214,3.83600
1435,22.957,0.9847,1.91940,1.91940,0.0214,3.83880
1436,22.973,0.9865,1.92070,1.92070,0.0215,3.84140
1437,22.990,0.9878,1.92200,1.92200,0.0215,3.84400
1438,23.006,0.9884,1.92340,1.92340,0.0215,3.84680
1439,23.021,0.9890,1.92470,1.92470,0.0215,3.84940
1440,23.037,0.9896,1.92600,1.92600,0.0215,3.85200
1441,23.053,0.9902,1.92740,1.92740,0.0216,3.85480
1442,23.069,0.9908,1.92870,1.92870,0.0216,3.85740
1443,23.085,0.9914,1.93000,1.93000,0.0216,3.86000
1444,23.101,0.9914,1.93140,1.93140,0.0216,3.86280
1445,23.118,0.9902,1.93270,1.93270,0.0216,3.86540
1446,23.133,0.9914,1.93400,1.93400,0.0216,3.86800
1447,23.149,0.9920,1.93540,1.93540,0.0216,3.87080
1448,23.165,0.9933,1.93670,1.93670,0.0216,3.87340
1449,23.182,0.9945,1.93810,1.93810,0.0217,3.87620
1450,23.198,0.9951,1.93940,1.93940,0.0217,3.87880
1451,23.213,0.9957,1.94070,1.94070,0.0217,3.88140
1452,23.230,0.9963,1.94210,1.94210,0.0217,3.88420
1453,23.245,0.9975,1.94340,1.94340,0.0217,3.88680
1454,23.262,0.9981,1.94480,1.94480,0.0217,3.88960
1455,23.277,0.9988,1.94610,1.94610,0.0217,3.89220
1456,23.294,0.9994,1.94740,1.94740,0.0218,3.89480
1457,23.309,1.0018,1.94880,1.94880,0.0218,3.89760
1458,23.325,1.0024,1.95010,1.95010,0.0218,3.90020
1459,23.342,1.0024,1.95140,1.95140,0.0218,3.90280
1460,23.358,1.0024,1.95270,1.95270,0.0218,3.90540
1461,23.374,1.0024,1.95400,1.95400,0.0218,3.90800
1462,23.390,1.0030,1.95540,1.95540,0.0218,3.91080
1463,23.406,1.0043,1.95670,1.95670,0.0219,3.91340
1464,23.422,1.0049,1.95810,1.95810,0.0219,3.91620
1465,23.438,1.0049,1.95940,1.95940,0.0219,3.91880
1466,23.454,1.0055,1.96070,1.96070,0.0219,3.92140
1467,23.470,1.0061,1.96200,1.96200,0.0219,3.92400
1468,23.486,1.0079,1.96340,1.96340,0.0219,3.92680
1469,23.501,1.0098,1.96470,1.96470,0.0220,3.92940
1470,23.518,1.0092,1.96600,1.96600,0.0220,3.93200
1471,23.534,1.0085,1.96730,1.96730,0.0220,3.93460
1472,23.549,1.0092,1.96870,1.96870,0.0220,3.93740
1473,23.566,1.0092,1.97000,1.97000,0.0220,3.94000
1474,23.582,1.0104,1.97140,1.97140,0.0220,3.94280
1475,23.598,1.0104,1.97270,1.97270,0.0220,3.94540
1476,23.614,1.0116,1.97400,1.97400,0.0220,3.94800
1477,23.630,1.0122,1.97540,1.97540,0.0220,3.95080
1478,23.645,1.0128,1.97670,1.97670,0.0221,3.95340
1479,23.663,1.0134,1.97810,1.97810,0.0221,3.95620
1480,23.679,1.0165,1.97940,1.97940,0.0221,3.95880
1481,23.693,1.0165,1.98070,1.98070,0.0221,3.96140
1482,23.710,1.0159,1.98210,1.98210,0.0221,3.96420
1483,23.726,1.0159,1.98340,1.98340,0.0221,3.96680
1484,23.742,1.0159,1.98470,1.98470,0.0221,3.96940
1485,23.758,1.0171,1.98610,1.98610,0.0221,3.97220
1486,23.774,1.0177,1.98740,1.98740,0.0222,3.97480
1487,23.791,1.0177,1.98870,1.98870,0.0222,3.97740
1488,23.806,1.0183,1.99010,1.99010,0.0222,3.98020
1489,23.822,1.0189,1.99140,1.99140,0.0222,3.98280
1490,23.838,1.0195,1.99270,1.99270,0.0222,3.98540
1491,23.854,1.0202,1.99400,1.99400,0.0222,3.98800
1492,23.870,1.0195,1.99540,1.99540,0.0222,3.99080
1493,23.886,1.0208,1.99670,1.99670,0.0222,3.99340
1494,23.903,1.0214,1.99810,1.99810,0.0222,3.99620
1495,23.918,1.0220,1.99940,1.99940,0.0223,3.99880
1496,23.934,1.0226,2.00070,2.00070,0.0223,4.00140
1497,23.951,1.0232,2.00200,2.00200,0.0223,4.00400
1498,23.966,1.0238,2.00330,2.00330,0.0223,4.00660
1499,23.982,1.0244,2.00470,2.00470,0.0223,4.00940
1500,23.999,1.0244,2.00600,2.00600,0.0223,4.01200
1501,24.014,1.0250,2.00730,2.00730,0.0223,4.01460
1502,24.031,1.0257,2.00870,2.00870,0.0223,4.01740
1503,24.047,1.0257,2.01000,2.01000,0.0223,4.02000
1504,24.062,1.0263,2.01140,2.01140,0.0223,4.02280
1505,24.078,1.0269,2.01270,2.01270,0.0224,4.02540
1506,24.095,1.0275,2.01400,2.01400,0.0224,4.02800
1507,24.111,1.0281,2.01530,2.01530,0.0224,4.03060
1508,24.127,1.0287,2.01670,2.01670,0.0224,4.03340
1509,24.143,1.0299,2.01800,2.01800,0.0224,4.03600
1510,24.158,1.0305,2.01940,2.01940,0.0224,4.03880
1511,24.174,1.0312,2.02070,2.02070,0.0225,4.04140
1512,24.191,1.0318,2.02200,2.02200,0.0225,4.04400
1513,24.207,1.0324,2.02340,2.02340,0.0225,4.04680
1514,24.223,1.0324,2.02470,2.02470,0.0225,4.04940
1515,24.240,1.0312,2.02610,2.02610,0.0225,4.05220
1516,24.255,1.0324,2.02740,2.02740,0.0225,4.05480
1517,24.270,1.0336,2.02870,2.02870,0.0225,4.05740
1518,24.287,1.0342,2.03010,2.03010,0.0225,4.06020
1519,24.302,1.0354,2.03140,2.03140,0.0225,4.06280
1520,24.319,1.0354,2.03280,2.03280,0.0225,4.06560
1521,24.335,1.0360,2.03410,2.03410,0.0226,4.06820
1522,24.351,1.0367,2.03540,2.03540,0.0226,4.07080
1523,24.367,1.0373,2.03670,2.03670,0.0226,4.07340
1524,24.383,1.0379,2.03800,2.03800,0.0226,4.07600
1525,24.399,1.0385,2.03940,2.03940,0.0226,4.07880
1526,24.414,1.0373,2.04070,2.04070,0.0226,4.08140
1527,24.431,1.0379,2.04200,2.04200,0.0226,4.08400
1528,24.447,1.0385,2.04330,2.04330,0.0226,4.08660
1529,24.464,1.0397,2.04470,2.04470,0.0226,4.08940
1530,24.479,1.0403,2.04600,2.04600,0.0227,4.09200
1531,24.494,1.0409,2.04740,2.04740,0.0227,4.09480
1532,24.511,1.0409,2.04870,2.04870,0.0227,4.09740
1533,24.527,1.0415,2.05000,2.05000,0.0227,4.10000
1534,24.543,1.0428,2.05130,2.05130,0.0227,4.10260
1535,24.559,1.0434,2.05270,2.05270,0.0227,4.10540
1536,24.575,1.0440,2.05400,2.05400,0.0227,4.10800
1537,24.591,1.0446,2.05540,2.05540,0.0227,4.11080
1538,24.607,1.0446,2.05670,2.05670,0.0227,4.11340
1539,24.623,1.0452,2.05800,2.05800,0.0228,4.11600
1540,24.638,1.0464,2.05940,2.05940,0.0228,4.11880
1541,24.655,1.0470,2.06070,2.06070,0.0228,4.12140
1542,24.671,1.0477,2.06210,2.06210,0.0228,4.12420
1543,24.687,1.0483,2.06340,2.06340,0.0228,4.12680
1544,24.703,1.0489,2.06470,2.06470,0.0228,4.12940
1545,24.719,1.0489,2.06600,2.06600,0.0228,4.13200
1546,24.735,1.0495,2.06740,2.06740,0.0229,4.13480
1547,24.751,1.0501,2.06870,2.06870,0.0229,4.13740
1548,24.767,1.0507,2.07070,2.07070,0.0229,4.14140
1549,24.784,1.0525,2.07200,2.07200,0.0229,4.14400
1550,24.800,1.0532,2.07340,2.07340,0.0229,4.14680
1551,24.815,1.0532,2.07470,2.07470,0.0229,4.14940
1552,24.832,1.0532,2.07610,2.07610,0.0229,4.15220
1553,24.847,1.0532,2.07740,2.07740,0.0229,4.15480
1554,24.863,1.0538,2.07870,2.07870,0.0229,4.15740
1555,24.879,1.0544,2.08000,2.08000,0.0230,4.16000
1556,24.896,1.0544,2.08140,2.08140,0.0230,4.16280
1557,24.911,1.0544,2.08270,2.08270,0.0230,4.16540
1558,24.928,1.0550,2.08400,2.08400,0.0230,4.16800
1559,24.944,1.0550,2.08530,2.08530,0.0230,4.17060
1560,24.959,1.0568,2.08670,2.08670,0.0230,4.17340
1561,24.975,1.0593,2.08800,2.08800,0.0231,4.17600
1562,24.992,1.0587,2.08940,2.08940,0.0231,4.17880
1563,25.007,1.0593,2.09070,2.09070,0.0231,4.18140
1564,25.024,1.0587,2.09200,2.09200,0.0231,4.18400
1565,25.040,1.0587,2.09330,2.09330,0.0231,4.18660
1566,25.055,1.0587,2.09470,2.09470,0.0231,4.18940
1567,25.072,1.0599,2.09600,2.09600,0.0231,4.19200
1568,25.088,1.0605,2.09730,2.09730,0.0231,4.19460
1569,25.103,1.0611,2.09870,2.09870,0.0231,4.19740
1570,25.120,1.0617,2.10000,2.10000,0.0231,4.20000
1571,25.136,1.0617,2.10140,2.10140,0.0231,4.20280
1572,25.151,1.0654,2.10270,2.10270,0.0232,4.20540
1573,25.168,1.0654,2.10400,2.10400,0.0232,4.20800
1574,25.183,1.0648,2.10540,2.10540,0.0232,4.21080
1575,25.199,1.0648,2.10670,2.10670,0.0232,4.21340
1576,25.216,1.0648,2.10800,2.10800,0.0232,4.21600
1577,25.231,1.0648,2.10940,2.10940,0.0232,4.21880
1578,25.248,1.0648,2.11070,2.11070,0.0232,4.22140
1579,25.264,1.0654,2.11200,2.11200,0.0232,4.22400
1580,25.280,1.0654,2.11340,2.11340,0.0232,4.22680
1581,25.296,1.0654,2.11470,2.11470,0.0232,4.22940
1582,25.312,1.0660,2.11610,2.11610,0.0232,4.23220
1583,25.328,1.0666,2.11740,2.11740,0.0232,4.23480
1584,25.343,1.0672,2.11870,2.11870,0.0232,4.23740
1585,25.360,1.0672,2.12000,2.12000,0.0232,4.24000
1586,25.376,1.0672,2.12140,2.12140,0.0232,4.24280
1587,25.392,1.0678,2.12270,2.12270,0.0233,4.24540
1588,25.408,1.0678,2.12400,2.12400,0.0233,4.24800
1589,25.424,1.0678,2.12530,2.12530,0.0233,4.25060
1590,25.441,1.0678,2.12670,2.12670,0.0233,4.25340
1591,25.456,1.0684,2.12800,2.12800,0.0233,4.25600
1592,25.473,1.0691,2.12930,2.12930,0.0233,4.25860
1593,25.488,1.0697,2.13070,2.13070,0.0233,4.26140
1594,25.504,1.0703,2.13200,2.13200,0.0233,4.26400
1595,25.520,1.0697,2.13330,2.13330,0.0233,4.26660
1596,25.537,1.0684,2.13460,2.13460,0.0233,4.26920
1597,25.552,1.0697,2.13600,2.13600,0.0233,4.27200
1598,25.568,1.0709,2.13730,2.13730,0.0233,4.27460
1599,25.585,1.0709,2.13870,2.13870,0.0233,4.27740
1600,25.600,1.0715,2.14000,2.14000,0.0233,4.28000
1601,25.616,1.0721,2.14130,2.14130,0.0233,4.28260
1602,25.632,1.0727,2.14270,2.14270,0.0234,4.28540
1603,25.648,1.0733,2.14400,2.14400,0.0234,4.28800
1604,25.665,1.0733,2.14540,2.14540,0.0234,4.29080
1605,25.680,1.0733,2.14670,2.14670,0.0234,4.29340
1606,25.697,1.0733,2.14800,2.14800,0.0234,4.29600
1607,25.712,1.0715,2.14940,2.14940,0.0233,4.29880
