일련번호,시간,하중,변위,테이블,강도,변형율
193,3.072,0.2714,0.26210,0.26210,0.0061,0.52420
194,3.088,0.2726,0.26340,0.26340,0.0061,0.52680
195,3.104,0.2738,0.26480,0.26480,0.0061,0.52960
196,3.120,0.2750,0.26610,0.26610,0.0062,0.53220
197,3.136,0.2756,0.26750,0.26750,0.0062,0.53500
198,3.152,0.2775,0.26880,0.26880,0.0062,0.53760
199,3.170,0.2787,0.27010,0.27010,0.0062,0.54020
200,3.184,0.2799,0.27140,0.27140,0.0063,0.54280
201,3.200,0.2818,0.27280,0.27280,0.0063,0.54560
202,3.216,0.2830,0.27410,0.27410,0.0063,0.54820
203,3.233,0.2848,0.27540,0.27540,0.0064,0.55080
204,3.248,0.2867,0.27740,0.27740,0.0064,0.55480
205,3.265,0.2879,0.27810,0.27810,0.0065,0.55620
206,3.281,0.2891,0.28010,0.28010,0.0065,0.56020
207,3.296,0.2897,0.28140,0.28140,0.0065,0.56280
208,3.312,0.2897,0.28270,0.28270,0.0065,0.56540
209,3.328,0.2922,0.28400,0.28400,0.0065,0.56800
210,3.344,0.2940,0.28540,0.28540,0.0066,0.57080
211,3.360,0.2958,0.28670,0.28670,0.0066,0.57340
212,3.377,0.2970,0.28810,0.28810,0.0067,0.57620
213,3.393,0.2983,0.28940,0.28940,0.0067,0.57880
214,3.408,0.3001,0.29070,0.29070,0.0067,0.58140
215,3.424,0.3013,0.29210,0.29210,0.0068,0.58420
216,3.440,0.3032,0.29340,0.29340,0.0068,0.58680
217,3.457,0.3044,0.29480,0.29480,0.0068,0.58960
218,3.472,0.3056,0.29610,0.29610,0.0068,0.59220
219,3.489,0.3074,0.29740,0.29740,0.0069,0.59480
220,3.505,0.3087,0.29880,0.29880,0.0069,0.59760
221,3.521,0.3099,0.30010,0.30010,0.0069,0.60020
222,3.537,0.3111,0.30150,0.30150,0.0070,0.60300
223,3.553,0.3123,0.30280,0.30280,0.0070,0.60560
224,3.568,0.3142,0.30410,0.30410,0.0070,0.60820
225,3.585,0.3154,0.30540,0.30540,0.0071,0.61080
226,3.601,0.3166,0.30680,0.30680,0.0071,0.61360
227,3.617,0.3178,0.30810,0.30810,0.0071,0.61620
228,3.632,0.3197,0.30950,0.30950,0.0072,0.61900
229,3.649,0.3209,0.31080,0.31080,0.0072,0.62160
230,3.665,0.3227,0.31210,0.31210,0.0072,0.62420
231,3.681,0.3239,0.31340,0.31340,0.0073,0.62680
232,3.697,0.3245,0.31480,0.31480,0.0073,0.62960
233,3.713,0.3258,0.31610,0.31610,0.0073,0.63220
234,3.730,0.3270,0.31740,0.31740,0.0073,0.63480
235,3.744,0.3288,0.31870,0.31870,0.0074,0.63740
236,3.761,0.3300,0.32000,0.32000,0.0074,0.64000
237,3.776,0.3313,0.32140,0.32140,0.0074,0.64280
238,3.792,0.3331,0.32270,0.32270,0.0075,0.64540
239,3.809,0.3343,0.32410,0.32410,0.0075,0.64820
240,3.825,0.3349,0.32540,0.32540,0.0075,0.65080
241,3.842,0.3380,0.32670,0.32670,0.0076,0.65340
242,3.856,0.3398,0.32800,0.32800,0.0076,0.65600
243,3.873,0.3398,0.32940,0.32940,0.0076,0.65880
244,3.889,0.3404,0.33070,0.33070,0.0076,0.66140
245,3.905,0.3411,0.33210,0.33210,0.0076,0.66420
246,3.921,0.3423,0.33340,0.33340,0.0077,0.66680
247,3.937,0.3435,0.33470,0.33470,0.0077,0.66940
248,3.954,0.3447,0.33610,0.33610,0.0077,0.67220
249,3.970,0.3453,0.33740,0.33740,0.0077,0.67480
250,3.986,0.3466,0.33880,0.33880,0.0078,0.67760
251,4.001,0.3472,0.34010,0.34010,0.0078,0.68020
252,4.017,0.3484,0.34140,0.34140,0.0078,0.68280
253,4.033,0.3514,0.34280,0.34280,0.0079,0.68560
254,4.049,0.3521,0.34410,0.34410,0.0079,0.68820
255,4.066,0.3527,0.34540,0.34540,0.0079,0.69080
256,4.081,0.3533,0.34680,0.34680,0.0079,0.69360
257,4.097,0.3539,0.34810,0.34810,0.0079,0.69620
258,4.113,0.3545,0.34940,0.34940,0.0079,0.69880
259,4.129,0.3557,0.35080,0.35080,0.0080,0.70160
260,4.145,0.3569,0.35210,0.35210,0.0080,0.70420
261,4.161,0.3582,0.35340,0.35340,0.0080,0.70680
262,4.178,0.3594,0.35470,0.35470,0.0081,0.70940
263,4.193,0.3600,0.35610,0.35610,0.0081,0.71220
264,4.209,0.3618,0.35740,0.35740,0.0081,0.71480
265,4.225,0.3637,0.35880,0.35880,0.0082,0.71760
266,4.242,0.3643,0.36010,0.36010,0.0082,0.72020
267,4.258,0.3655,0.36140,0.36140,0.0082,0.72280
268,4.273,0.3661,0.36270,0.36270,0.0082,0.72540
269,4.290,0.3673,0.36410,0.36410,0.0082,0.72820
270,4.306,0.3679,0.36540,0.36540,0.0082,0.73080
271,4.321,0.3692,0.36670,0.36670,0.0083,0.73340
272,4.337,0.3704,0.36800,0.36800,0.0083,0.73600
273,4.354,0.3716,0.36940,0.36940,0.0083,0.73880
274,4.370,0.3728,0.37070,0.37070,0.0084,0.74140
275,4.385,0.3734,0.37210,0.37210,0.0084,0.74420
276,4.402,0.3753,0.37340,0.37340,0.0084,0.74680
277,4.417,0.3765,0.37470,0.37470,0.0084,0.74940
278,4.434,0.3777,0.37600,0.37600,0.0085,0.75200
279,4.450,0.3796,0.37740,0.37740,0.0085,0.75480
280,4.465,0.3808,0.37880,0.37880,0.0085,0.75760
281,4.481,0.3820,0.38010,0.38010,0.0086,0.76020
282,4.498,0.3832,0.38140,0.38140,0.0086,0.76280
283,4.514,0.3851,0.38270,0.38270,0.0086,0.76540
284,4.529,0.3863,0.38410,0.38410,0.0087,0.76820
285,4.545,0.3869,0.38540,0.38540,0.0087,0.77080
286,4.561,0.3881,0.38680,0.38680,0.0087,0.77360
287,4.578,0.3887,0.38810,0.38810,0.0087,0.77620
288,4.593,0.3906,0.38940,0.38940,0.0088,0.77880
289,4.610,0.3918,0.39080,0.39080,0.0088,0.78160
290,4.626,0.3936,0.39210,0.39210,0.0088,0.78420
291,4.641,0.3955,0.39340,0.39340,0.0089,0.78680
292,4.658,0.3967,0.39470,0.39470,0.0089,0.78940
293,4.673,0.3973,0.39610,0.39610,0.0089,0.79220
294,4.690,0.3979,0.39740,0.39740,0.0089,0.79480
295,4.706,0.3991,0.39870,0.39870,0.0089,0.79740
296,4.722,0.4010,0.40010,0.40010,0.0090,0.80020
297,4.738,0.4022,0.40140,0.40140,0.0090,0.80280
298,4.753,0.4028,0.40270,0.40270,0.0090,0.80540
299,4.770,0.4046,0.40400,0.40400,0.0091,0.80800
300,4.785,0.4058,0.40540,0.40540,0.0091,0.81080
301,4.802,0.4071,0.40670,0.40670,0.0091,0.81340
302,4.818,0.4089,0.40800,0.40800,0.0092,0.81600
303,4.834,0.4101,0.40930,0.40930,0.0092,0.81860
304,4.851,0.4113,0.41070,0.41070,0.0092,0.82140
305,4.865,0.4126,0.41200,0.41200,0.0092,0.82400
306,4.882,0.4144,0.41340,0.41340,0.0093,0.82680
307,4.898,0.4156,0.41470,0.41470,0.0093,0.82940
308,4.914,0.4168,0.41600,0.41600,0.0093,0.83200
309,4.930,0.4175,0.41740,0.41740,0.0094,0.83480
310,4.946,0.4168,0.41870,0.41870,0.0093,0.83740
311,4.963,0.4187,0.42010,0.42010,0.0094,0.84020
312,4.978,0.4205,0.42140,0.42140,0.0094,0.84280
313,4.994,0.4223,0.42270,0.42270,0.0095,0.84540
314,5.010,0.4242,0.42410,0.42410,0.0095,0.84820
315,5.026,0.4254,0.42540,0.42540,0.0095,0.85080
316,5.043,0.4266,0.42680,0.42680,0.0096,0.85360
317,5.058,0.4278,0.42810,0.42810,0.0096,0.85620
318,5.074,0.4291,0.42940,0.42940,0.0096,0.85880
319,5.090,0.4309,0.43070,0.43070,0.0097,0.86140
320,5.106,0.4321,0.43210,0.43210,0.0097,0.86420
321,5.123,0.4315,0.43340,0.43340,0.0097,0.86680
322,5.138,0.4333,0.43480,0.43480,0.0097,0.86960
323,5.154,0.4352,0.43610,0.43610,0.0098,0.87220
324,5.170,0.4370,0.43740,0.43740,0.0098,0.87480
325,5.187,0.4388,0.43870,0.43870,0.0098,0.87740
326,5.203,0.4407,0.44010,0.44010,0.0099,0.88020
327,5.219,0.4419,0.44140,0.44140,0.0099,0.88280
328,5.235,0.4431,0.44270,0.44270,0.0099,0.88540
329,5.251,0.4443,0.44400,0.44400,0.0100,0.88800
330,5.266,0.4456,0.44540,0.44540,0.0100,0.89080
331,5.282,0.4468,0.44670,0.44670,0.0100,0.89340
332,5.298,0.4480,0.44810,0.44810,0.0100,0.89620
333,5.314,0.4480,0.44940,0.44940,0.0100,0.89880
334,5.330,0.4498,0.45070,0.45070,0.0101,0.90140
335,5.347,0.4511,0.45200,0.45200,0.0101,0.90400
336,5.362,0.4529,0.45340,0.45340,0.0101,0.90680
337,5.378,0.4541,0.45470,0.45470,0.0102,0.90940
338,5.394,0.4554,0.45600,0.45600,0.0102,0.91200
339,5.411,0.4572,0.45740,0.45740,0.0102,0.91480
340,5.427,0.4584,0.45870,0.45870,0.0103,0.91740
341,5.442,0.4596,0.46010,0.46010,0.0103,0.92020
342,5.459,0.4609,0.46140,0.46140,0.0103,0.92280
343,5.475,0.4627,0.46270,0.46270,0.0104,0.92540
344,5.491,0.4651,0.46410,0.46410,0.0104,0.92820
345,5.507,0.4664,0.46540,0.46540,0.0105,0.93080
346,5.523,0.4676,0.46670,0.46670,0.0105,0.93340
347,5.539,0.4682,0.46810,0.46810,0.0105,0.93620
348,5.555,0.4694,0.46940,0.46940,0.0105,0.93880
349,5.571,0.4706,0.47070,0.47070,0.0105,0.94140
350,5.587,0.4719,0.47210,0.47210,0.0106,0.94420
351,5.603,0.4731,0.47340,0.47340,0.0106,0.94680
352,5.619,0.4743,0.47480,0.47480,0.0106,0.94960
353,5.636,0.4761,0.47610,0.47610,0.0107,0.95220
354,5.651,0.4774,0.47740,0.47740,0.0107,0.95480
355,5.666,0.4792,0.47870,0.47870,0.0107,0.95740
356,5.682,0.4798,0.48000,0.48000,0.0108,0.96000
357,5.699,0.4816,0.48140,0.48140,0.0108,0.96280
358,5.715,0.4829,0.48270,0.48270,0.0108,0.96540
359,5.731,0.4835,0.48400,0.48400,0.0108,0.96800
360,5.747,0.4847,0.48540,0.48540,0.0109,0.97080
361,5.763,0.4859,0.48670,0.48670,0.0109,0.97340
362,5.779,0.4871,0.48800,0.48800,0.0109,0.97600
363,5.795,0.4890,0.48940,0.48940,0.0110,0.97880
364,5.811,0.4902,0.49070,0.49070,0.0110,0.98140
365,5.827,0.4908,0.49200,0.49200,0.0110,0.98400
366,5.842,0.4920,0.49330,0.49330,0.0110,0.98660
367,5.859,0.4951,0.49470,0.49470,0.0111,0.98940
368,5.875,0.4963,0.49600,0.49600,0.0111,0.99200
369,5.891,0.4969,0.49740,0.49740,0.0111,0.99480
370,5.907,0.4981,0.49870,0.49870,0.0112,0.99740
371,5.923,0.4994,0.50000,0.50000,0.0112,1.00000
372,5.939,0.5006,0.50140,0.50140,0.0112,1.00280
373,5.955,0.5018,0.50270,0.50270,0.0112,1.00540
374,5.972,0.5030,0.50410,0.50410,0.0113,1.00820
375,5.987,0.5049,0.50540,0.50540,0.0113,1.01080
376,6.003,0.5061,0.50670,0.50670,0.0113,1.01340
377,6.019,0.5073,0.50800,0.50800,0.0114,1.01600
378,6.036,0.5110,0.50940,0.50940,0.0115,1.01880
379,6.051,0.5116,0.51080,0.51080,0.0115,1.02160
380,6.068,0.5128,0.51210,0.51210,0.0115,1.02420
381,6.084,0.5140,0.51340,0.51340,0.0115,1.02680
382,6.100,0.5153,0.51470,0.51470,0.0115,1.02940
383,6.115,0.5165,0.51610,0.51610,0.0116,1.03220
384,6.131,0.5177,0.51740,0.51740,0.0116,1.03480
385,6.147,0.5183,0.51870,0.51870,0.0116,1.03740
386,6.163,0.5201,0.52000,0.52000,0.0117,1.04000
387,6.180,0.5214,0.52140,0.52140,0.0117,1.04280
388,6.196,0.5226,0.52270,0.52270,0.0117,1.04540
389,6.212,0.5244,0.52410,0.52410,0.0118,1.04820
390,6.228,0.5275,0.52540,0.52540,0.0118,1.05080
391,6.243,0.5281,0.52670,0.52670,0.0118,1.05340
392,6.260,0.5287,0.52800,0.52800,0.0118,1.05600
393,6.275,0.5299,0.52930,0.52930,0.0119,1.05860
394,6.291,0.5311,0.53070,0.53070,0.0119,1.06140
395,6.308,0.5324,0.53200,0.53200,0.0119,1.06400
396,6.323,0.5336,0.53330,0.53330,0.0120,1.06660
397,6.340,0.5348,0.53470,0.53470,0.0120,1.06940
398,6.355,0.5354,0.53600,0.53600,0.0120,1.07200
399,6.371,0.5373,0.53730,0.53730,0.0120,1.07460
400,6.388,0.5385,0.53870,0.53870,0.0121,1.07740
401,6.403,0.5415,0.54000,0.54000,0.0121,1.08000
402,6.420,0.5415,0.54130,0.54130,0.0121,1.08260
403,6.437,0.5428,0.54270,0.54270,0.0122,1.08540
404,6.452,0.5440,0.54400,0.54400,0.0122,1.08800
405,6.467,0.5452,0.54540,0.54540,0.0122,1.09080
406,6.484,0.5464,0.54670,0.54670,0.0122,1.09340
407,6.500,0.5483,0.54800,0.54800,0.0123,1.09600
408,6.515,0.5495,0.54940,0.54940,0.0123,1.09880
409,6.532,0.5507,0.55070,0.55070,0.0123,1.10140
410,6.548,0.5519,0.55210,0.55210,0.0124,1.10420
411,6.564,0.5538,0.55340,0.55340,0.0124,1.10680
412,6.580,0.5562,0.55470,0.55470,0.0125,1.10940
413,6.596,0.5574,0.55600,0.55600,0.0125,1.11200
414,6.612,0.5580,0.55740,0.55740,0.0125,1.11480
415,6.628,0.5593,0.55870,0.55870,0.0125,1.11740
416,6.644,0.5605,0.56010,0.56010,0.0126,1.12020
417,6.660,0.5617,0.56140,0.56140,0.0126,1.12280
418,6.675,0.5629,0.56270,0.56270,0.0126,1.12540
419,6.692,0.5635,0.56400,0.56400,0.0126,1.12800
420,6.708,0.5654,0.56540,0.56540,0.0127,1.13080
421,6.723,0.5666,0.56670,0.56670,0.0127,1.13340
422,6.740,0.5678,0.56800,0.56800,0.0127,1.13600
423,6.756,0.5684,0.56930,0.56930,0.0127,1.13860
424,6.771,0.5709,0.57070,0.57070,0.0128,1.14140
425,6.788,0.5721,0.57200,0.57200,0.0128,1.14400
426,6.804,0.5727,0.57340,0.57340,0.0128,1.14680
427,6.820,0.5745,0.57470,0.57470,0.0129,1.14940
428,6.836,0.5758,0.57600,0.57600,0.0129,1.15200
429,6.852,0.5770,0.57730,0.57730,0.0129,1.15460
430,6.869,0.5788,0.57870,0.57870,0.0130,1.15740
431,6.884,0.5800,0.58000,0.58000,0.0130,1.16000
432,6.900,0.5813,0.58130,0.58130,0.0130,1.16260
433,6.916,0.5825,0.58270,0.58270,0.0131,1.16540
434,6.932,0.5837,0.58400,0.58400,0.0131,1.16800
435,6.948,0.5849,0.58540,0.58540,0.0131,1.17080
436,6.964,0.5868,0.58670,0.58670,0.0131,1.17340
437,6.981,0.5880,0.58800,0.58800,0.0132,1.17600
438,6.997,0.5898,0.58940,0.58940,0.0132,1.17880
439,7.012,0.5910,0.59070,0.59070,0.0132,1.18140
440,7.029,0.5923,0.59200,0.59200,0.0133,1.18400
441,7.044,0.5935,0.59340,0.59340,0.0133,1.18680
442,7.060,0.5947,0.59470,0.59470,0.0133,1.18940
443,7.076,0.5959,0.59610,0.59610,0.0134,1.19220
444,7.093,0.5972,0.59740,0.59740,0.0134,1.19480
445,7.109,0.5984,0.59870,0.59870,0.0134,1.19740
446,7.125,0.5990,0.60010,0.60010,0.0134,1.20020
447,7.141,0.6014,0.60140,0.60140,0.0135,1.20280
448,7.156,0.6027,0.60270,0.60270,0.0135,1.20540
449,7.173,0.6039,0.60400,0.60400,0.0135,1.20800
