일련번호,시간,하중,변위,테이블,강도,변형율
248,3.954,0.2757,0.33600,0.33600,0.0062,0.67200
249,3.970,0.2763,0.33740,0.33740,0.0062,0.67480
250,3.986,0.2769,0.33870,0.33870,0.0063,0.67740
251,4.002,0.2769,0.34000,0.34000,0.0063,0.68000
252,4.017,0.2745,0.34140,0.34140,0.0062,0.68280
253,4.034,0.2763,0.34270,0.34270,0.0062,0.68540
254,4.050,0.2769,0.34410,0.34410,0.0063,0.68820
255,4.066,0.2775,0.34540,0.34540,0.0063,0.69080
256,4.082,0.2775,0.34680,0.34680,0.0063,0.69360
257,4.098,0.2781,0.34810,0.34810,0.0063,0.69620
258,4.114,0.2788,0.34940,0.34940,0.0063,0.69880
259,4.130,0.2800,0.35070,0.35070,0.0063,0.70140
260,4.146,0.2806,0.35210,0.35210,0.0063,0.70420
261,4.162,0.2812,0.35340,0.35340,0.0064,0.70680
262,4.177,0.2818,0.35480,0.35480,0.0064,0.70960
263,4.194,0.2806,0.35610,0.35610,0.0063,0.71220
264,4.210,0.2800,0.35740,0.35740,0.0063,0.71480
265,4.226,0.2812,0.35880,0.35880,0.0064,0.71760
266,4.242,0.2824,0.36010,0.36010,0.0064,0.72020
267,4.258,0.2830,0.36140,0.36140,0.0064,0.72280
268,4.274,0.2836,0.36270,0.36270,0.0064,0.72540
269,4.290,0.2843,0.36410,0.36410,0.0064,0.72820
270,4.306,0.2855,0.36540,0.36540,0.0065,0.73080
271,4.323,0.2861,0.36670,0.36670,0.0065,0.73340
272,4.339,0.2867,0.36810,0.36810,0.0065,0.73620
273,4.355,0.2867,0.36940,0.36940,0.0065,0.73880
274,4.371,0.2867,0.37070,0.37070,0.0065,0.74140
275,4.386,0.2849,0.37200,0.37200,0.0064,0.74400
276,4.402,0.2867,0.37340,0.37340,0.0065,0.74680
277,4.419,0.2873,0.37470,0.37470,0.0065,0.74940
278,4.435,0.2879,0.37600,0.37600,0.0065,0.75200
279,4.450,0.2885,0.37730,0.37730,0.0065,0.75460
280,4.466,0.2898,0.37870,0.37870,0.0066,0.75740
281,4.482,0.2904,0.38010,0.38010,0.0066,0.76020
282,4.498,0.2910,0.38140,0.38140,0.0066,0.76280
283,4.515,0.2910,0.38270,0.38270,0.0066,0.76540
284,4.531,0.2916,0.38400,0.38400,0.0066,0.76800
285,4.546,0.2916,0.38540,0.38540,0.0066,0.77080
286,4.562,0.2898,0.38670,0.38670,0.0066,0.77340
287,4.579,0.2898,0.38810,0.38810,0.0066,0.77620
288,4.594,0.2916,0.38940,0.38940,0.0066,0.77880
289,4.611,0.2922,0.39070,0.39070,0.0066,0.78140
290,4.626,0.2934,0.39210,0.39210,0.0066,0.78420
291,4.643,0.2940,0.39340,0.39340,0.0067,0.78680
292,4.659,0.2946,0.39480,0.39480,0.0067,0.78960
293,4.675,0.2953,0.39610,0.39610,0.0067,0.79220
294,4.690,0.2953,0.39740,0.39740,0.0067,0.79480
295,4.707,0.2959,0.39870,0.39870,0.0067,0.79740
296,4.723,0.2965,0.40010,0.40010,0.0067,0.80020
297,4.738,0.2965,0.40140,0.40140,0.0067,0.80280
298,4.756,0.2940,0.40280,0.40280,0.0067,0.80560
299,4.772,0.2959,0.40410,0.40410,0.0067,0.80820
300,4.786,0.2971,0.40540,0.40540,0.0067,0.81080
301,4.803,0.2983,0.40670,0.40670,0.0067,0.81340
302,4.819,0.2995,0.40810,0.40810,0.0068,0.81620
303,4.835,0.3001,0.40940,0.40940,0.0068,0.81880
304,4.851,0.3014,0.41070,0.41070,0.0068,0.82140
305,4.867,0.3020,0.41200,0.41200,0.0068,0.82400
306,4.884,0.3026,0.41340,0.41340,0.0068,0.82680
307,4.899,0.3032,0.41470,0.41470,0.0069,0.82940
308,4.915,0.3044,0.41600,0.41600,0.0069,0.83200
309,4.931,0.3032,0.41740,0.41740,0.0069,0.83480
310,4.947,0.3044,0.41870,0.41870,0.0069,0.83740
311,4.963,0.3057,0.42000,0.42000,0.0069,0.84000
312,4.979,0.3069,0.42140,0.42140,0.0069,0.84280
313,4.996,0.3075,0.42270,0.42270,0.0070,0.84540
314,5.011,0.3087,0.42400,0.42400,0.0070,0.84800
315,5.027,0.3099,0.42530,0.42530,0.0070,0.85060
316,5.043,0.3112,0.42670,0.42670,0.0070,0.85340
317,5.059,0.3118,0.42800,0.42800,0.0071,0.85600
318,5.075,0.3124,0.42940,0.42940,0.0071,0.85880
319,5.091,0.3130,0.43070,0.43070,0.0071,0.86140
320,5.107,0.3130,0.43200,0.43200,0.0071,0.86400
321,5.123,0.3136,0.43340,0.43340,0.0071,0.86680
322,5.139,0.3148,0.43470,0.43470,0.0071,0.86940
323,5.156,0.3160,0.43610,0.43610,0.0071,0.87220
324,5.172,0.3173,0.43740,0.43740,0.0072,0.87480
325,5.187,0.3179,0.43870,0.43870,0.0072,0.87740
326,5.203,0.3185,0.44010,0.44010,0.0072,0.88020
327,5.220,0.3197,0.44140,0.44140,0.0072,0.88280
328,5.235,0.3203,0.44280,0.44280,0.0072,0.88560
329,5.252,0.3215,0.44410,0.44410,0.0073,0.88820
330,5.268,0.3222,0.44540,0.44540,0.0073,0.89080
331,5.283,0.3228,0.44670,0.44670,0.0073,0.89340
332,5.299,0.3228,0.44800,0.44800,0.0073,0.89600
333,5.316,0.3246,0.44940,0.44940,0.0073,0.89880
334,5.332,0.3246,0.45070,0.45070,0.0073,0.90140
335,5.347,0.3252,0.45200,0.45200,0.0074,0.90400
336,5.363,0.3264,0.45330,0.45330,0.0074,0.90660
337,5.380,0.3277,0.45470,0.45470,0.0074,0.90940
338,5.396,0.3283,0.45600,0.45600,0.0074,0.91200
339,5.411,0.3295,0.45740,0.45740,0.0075,0.91480
340,5.427,0.3307,0.45870,0.45870,0.0075,0.91740
341,5.444,0.3319,0.46000,0.46000,0.0075,0.92000
342,5.459,0.3332,0.46130,0.46130,0.0075,0.92260
343,5.476,0.3332,0.46270,0.46270,0.0075,0.92540
344,5.492,0.3344,0.46400,0.46400,0.0076,0.92800
345,5.507,0.3356,0.46530,0.46530,0.0076,0.93060
346,5.524,0.3368,0.46670,0.46670,0.0076,0.93340
347,5.540,0.3380,0.46800,0.46800,0.0076,0.93600
348,5.556,0.3387,0.46940,0.46940,0.0077,0.93880
349,5.571,0.3393,0.47070,0.47070,0.0077,0.94140
350,5.588,0.3405,0.47210,0.47210,0.0077,0.94420
351,5.604,0.3411,0.47340,0.47340,0.0077,0.94680
352,5.620,0.3411,0.47470,0.47470,0.0077,0.94940
353,5.635,0.3417,0.47610,0.47610,0.0077,0.95220
354,5.652,0.3423,0.47740,0.47740,0.0077,0.95480
355,5.668,0.3423,0.47870,0.47870,0.0077,0.95740
356,5.683,0.3435,0.48010,0.48010,0.0078,0.96020
357,5.700,0.3442,0.48140,0.48140,0.0078,0.96280
358,5.715,0.3435,0.48270,0.48270,0.0078,0.96540
359,5.732,0.3423,0.48410,0.48410,0.0077,0.96820
360,5.748,0.3423,0.48540,0.48540,0.0077,0.97080
361,5.764,0.3423,0.48670,0.48670,0.0077,0.97340
362,5.780,0.3423,0.48800,0.48800,0.0077,0.97600
363,5.795,0.3429,0.48940,0.48940,0.0078,0.97880
364,5.812,0.3429,0.49070,0.49070,0.0078,0.98140
365,5.828,0.3435,0.49200,0.49200,0.0078,0.98400
366,5.843,0.3435,0.49340,0.49340,0.0078,0.98680
367,5.860,0.3454,0.49470,0.49470,0.0078,0.98940
368,5.876,0.3448,0.49600,0.49600,0.0078,0.99200
369,5.892,0.3442,0.49740,0.49740,0.0078,0.99480
370,5.907,0.3442,0.49870,0.49870,0.0078,0.99740
371,5.923,0.3442,0.50000,0.50000,0.0078,1.00000
372,5.939,0.3442,0.50130,0.50130,0.0078,1.00260
373,5.956,0.3442,0.50260,0.50260,0.0078,1.00520
374,5.972,0.3442,0.50400,0.50400,0.0078,1.00800
375,5.988,0.3442,0.50540,0.50540,0.0078,1.01080
376,6.005,0.3435,0.50670,0.50670,0.0078,1.01340
377,6.020,0.3442,0.50800,0.50800,0.0078,1.01600
378,6.035,0.3448,0.50930,0.50930,0.0078,1.01860
379,6.052,0.3466,0.51070,0.51070,0.0078,1.02140
380,6.068,0.3454,0.51200,0.51200,0.0078,1.02400
381,6.084,0.3448,0.51340,0.51340,0.0078,1.02680
382,6.100,0.3442,0.51470,0.51470,0.0078,1.02940
383,6.116,0.3435,0.51600,0.51600,0.0078,1.03200
384,6.132,0.3429,0.51740,0.51740,0.0078,1.03480
385,6.148,0.3429,0.51870,0.51870,0.0078,1.03740
386,6.165,0.3429,0.52010,0.52010,0.0078,1.04020
387,6.181,0.3429,0.52140,0.52140,0.0078,1.04280
388,6.196,0.3435,0.52270,0.52270,0.0078,1.04540
389,6.212,0.3435,0.52400,0.52400,0.0078,1.04800
390,6.228,0.3460,0.52540,0.52540,0.0078,1.05080
391,6.244,0.3454,0.52670,0.52670,0.0078,1.05340
392,6.261,0.3448,0.52810,0.52810,0.0078,1.05620
393,6.276,0.3442,0.52940,0.52940,0.0078,1.05880
394,6.292,0.3442,0.53070,0.53070,0.0078,1.06140
395,6.308,0.3435,0.53200,0.53200,0.0078,1.06400
396,6.324,0.3429,0.53340,0.53340,0.0078,1.06680
397,6.341,0.3429,0.53470,0.53470,0.0078,1.06940
398,6.356,0.3429,0.53600,0.53600,0.0078,1.07200
399,6.372,0.3429,0.53730,0.53730,0.0078,1.07460
400,6.389,0.3429,0.53870,0.53870,0.0078,1.07740
401,6.404,0.3442,0.54000,0.54000,0.0078,1.08000
402,6.420,0.3454,0.54130,0.54130,0.0078,1.08260
403,6.437,0.3448,0.54270,0.54270,0.0078,1.08540
404,6.453,0.3442,0.54400,0.54400,0.0078,1.08800
405,6.469,0.3435,0.54530,0.54530,0.0078,1.09060
406,6.484,0.3429,0.54670,0.54670,0.0078,1.09340
407,6.500,0.3423,0.54800,0.54800,0.0077,1.09600
408,6.516,0.3423,0.54930,0.54930,0.0077,1.09860
409,6.533,0.3423,0.55060,0.55060,0.0077,1.10120
410,6.548,0.3423,0.55200,0.55200,0.0077,1.10400
411,6.564,0.3423,0.55340,0.55340,0.0077,1.10680
412,6.580,0.3429,0.55470,0.55470,0.0078,1.10940
413,6.597,0.3429,0.55600,0.55600,0.0078,1.11200
414,6.612,0.3423,0.55740,0.55740,0.0077,1.11480
415,6.629,0.3423,0.55870,0.55870,0.0077,1.11740
416,6.644,0.3429,0.56010,0.56010,0.0078,1.12020
417,6.660,0.3423,0.56140,0.56140,0.0077,1.12280
418,6.677,0.3429,0.56270,0.56270,0.0078,1.12540
419,6.693,0.3423,0.56400,0.56400,0.0077,1.12800
420,6.709,0.3429,0.56540,0.56540,0.0078,1.13080
421,6.724,0.3429,0.56670,0.56670,0.0078,1.13340
422,6.741,0.3435,0.56810,0.56810,0.0078,1.13620
423,6.757,0.3435,0.56940,0.56940,0.0078,1.13880
424,6.772,0.3435,0.57070,0.57070,0.0078,1.14140
425,6.790,0.3429,0.57200,0.57200,0.0078,1.14400
426,6.806,0.3429,0.57340,0.57340,0.0078,1.14680
427,6.821,0.3423,0.57470,0.57470,0.0077,1.14940
428,6.837,0.3429,0.57600,0.57600,0.0078,1.15200
429,6.852,0.3429,0.57730,0.57730,0.0078,1.15460
430,6.869,0.3429,0.57860,0.57860,0.0078,1.15720
431,6.885,0.3429,0.58000,0.58000,0.0078,1.16000
432,6.902,0.3429,0.58130,0.58130,0.0078,1.16260
433,6.917,0.3429,0.58270,0.58270,0.0078,1.16540
434,6.933,0.3429,0.58400,0.58400,0.0078,1.16800
435,6.948,0.3435,0.58530,0.58530,0.0078,1.17060
436,6.965,0.3423,0.58660,0.58660,0.0077,1.17320
437,6.981,0.3417,0.58800,0.58800,0.0077,1.17600
438,6.997,0.3423,0.58930,0.58930,0.0077,1.17860
439,7.013,0.3423,0.59060,0.59060,0.0077,1.18120
440,7.029,0.3429,0.59200,0.59200,0.0078,1.18400
441,7.045,0.3429,0.59330,0.59330,0.0078,1.18660
442,7.062,0.3429,0.59470,0.59470,0.0078,1.18940
443,7.077,0.3429,0.59600,0.59600,0.0078,1.19200
444,7.093,0.3429,0.59740,0.59740,0.0078,1.19480
445,7.109,0.3429,0.59870,0.59870,0.0078,1.19740
446,7.126,0.3429,0.60000,0.60000,0.0078,1.20000
447,7.142,0.3423,0.60140,0.60140,0.0077,1.20280
448,7.157,0.3405,0.60270,0.60270,0.0077,1.20540
449,7.173,0.3417,0.60400,0.60400,0.0077,1.20800
