일련번호,시간,하중,변위,테이블,강도,변형율
99,1.559,0.1412,0.13650,0.13650,0.0032,0.27300
100,1.576,0.1418,0.13780,0.13780,0.0032,0.27560
101,1.591,0.1412,0.13910,0.13910,0.0032,0.27820
102,1.607,0.1437,0.14040,0.14040,0.0032,0.28080
103,1.624,0.1455,0.14180,0.14180,0.0033,0.28360
104,1.639,0.1479,0.14310,0.14310,0.0033,0.28620
105,1.655,0.1498,0.14440,0.14440,0.0033,0.28880
106,1.672,0.1510,0.14580,0.14580,0.0034,0.29160
107,1.688,0.1522,0.14710,0.14710,0.0034,0.29420
108,1.703,0.1534,0.14840,0.14840,0.0034,0.29680
109,1.720,0.1553,0.14980,0.14980,0.0035,0.29960
110,1.735,0.1571,0.15110,0.15110,0.0035,0.30220
111,1.752,0.1583,0.15240,0.15240,0.0035,0.30480
112,1.767,0.1590,0.15380,0.15380,0.0036,0.30760
113,1.783,0.1614,0.15510,0.15510,0.0036,0.31020
114,1.800,0.1626,0.15650,0.15650,0.0036,0.31300
115,1.816,0.1638,0.15780,0.15780,0.0037,0.31560
116,1.832,0.1657,0.15910,0.15910,0.0037,0.31820
117,1.847,0.1669,0.16050,0.16050,0.0037,0.32100
118,1.864,0.1681,0.16180,0.16180,0.0038,0.32360
119,1.881,0.1700,0.16310,0.16310,0.0038,0.32620
120,1.895,0.1718,0.16450,0.16450,0.0038,0.32900
121,1.913,0.1736,0.16580,0.16580,0.0039,0.33160
122,1.927,0.1748,0.16710,0.16710,0.0039,0.33420
123,1.943,0.1761,0.16850,0.16850,0.0039,0.33700
124,1.960,0.1791,0.16980,0.16980,0.0040,0.33960
125,1.976,0.1816,0.17120,0.17120,0.0041,0.34240
126,1.992,0.1822,0.17250,0.17250,0.0041,0.34500
127,2.008,0.1828,0.17380,0.17380,0.0041,0.34760
128,2.025,0.1840,0.17510,0.17510,0.0041,0.35020
129,2.039,0.1846,0.17640,0.17640,0.0041,0.35280
130,2.056,0.1858,0.17780,0.17780,0.0042,0.35560
131,2.071,0.1871,0.17910,0.17910,0.0042,0.35820
132,2.088,0.1883,0.18040,0.18040,0.0042,0.36080
133,2.104,0.1895,0.18180,0.18180,0.0042,0.36360
134,2.120,0.1907,0.18310,0.18310,0.0043,0.36620
135,2.137,0.1920,0.18440,0.18440,0.0043,0.36880
136,2.152,0.1956,0.18580,0.18580,0.0044,0.37160
137,2.168,0.1962,0.18710,0.18710,0.0044,0.37420
138,2.184,0.1962,0.18840,0.18840,0.0044,0.37680
139,2.200,0.1968,0.18970,0.18970,0.0044,0.37940
140,2.217,0.1975,0.19110,0.19110,0.0044,0.38220
141,2.232,0.1981,0.19240,0.19240,0.0044,0.38480
142,2.248,0.1987,0.19380,0.19380,0.0044,0.38760
143,2.264,0.1993,0.19510,0.19510,0.0045,0.39020
144,2.281,0.2011,0.19640,0.19640,0.0045,0.39280
145,2.296,0.2017,0.19780,0.19780,0.0045,0.39560
146,2.312,0.2030,0.19910,0.19910,0.0045,0.39820
147,2.328,0.2048,0.20050,0.20050,0.0046,0.40100
148,2.344,0.2066,0.20180,0.20180,0.0046,0.40360
149,2.361,0.2078,0.20310,0.20310,0.0046,0.40620
150,2.376,0.2085,0.20450,0.20450,0.0047,0.40900
151,2.392,0.2097,0.20580,0.20580,0.0047,0.41160
152,2.408,0.2103,0.20720,0.20720,0.0047,0.41440
153,2.424,0.2115,0.20850,0.20850,0.0047,0.41700
154,2.440,0.2121,0.20980,0.20980,0.0047,0.41960
155,2.456,0.2127,0.21110,0.21110,0.0048,0.42220
156,2.473,0.2133,0.21250,0.21250,0.0048,0.42500
157,2.488,0.2140,0.21380,0.21380,0.0048,0.42760
158,2.504,0.2146,0.21510,0.21510,0.0048,0.43020
159,2.521,0.2152,0.21640,0.21640,0.0048,0.43280
160,2.537,0.2164,0.21780,0.21780,0.0048,0.43560
161,2.552,0.2176,0.21910,0.21910,0.0049,0.43820
162,2.568,0.2189,0.22050,0.22050,0.0049,0.44100
163,2.585,0.2201,0.22180,0.22180,0.0049,0.44360
164,2.600,0.2207,0.22310,0.22310,0.0049,0.44620
165,2.616,0.2219,0.22440,0.22440,0.0050,0.44880
166,2.633,0.2231,0.22580,0.22580,0.0050,0.45160
167,2.648,0.2237,0.22710,0.22710,0.0050,0.45420
168,2.664,0.2250,0.22840,0.22840,0.0050,0.45680
169,2.681,0.2262,0.22970,0.22970,0.0051,0.45940
170,2.698,0.2268,0.23110,0.23110,0.0051,0.46220
171,2.713,0.2268,0.23240,0.23240,0.0051,0.46480
172,2.728,0.2280,0.23380,0.23380,0.0051,0.46760
173,2.745,0.2299,0.23510,0.23510,0.0051,0.47020
174,2.761,0.2311,0.23640,0.23640,0.0052,0.47280
175,2.776,0.2323,0.23770,0.23770,0.0052,0.47540
176,2.793,0.2335,0.23910,0.23910,0.0052,0.47820
177,2.810,0.2341,0.24050,0.24050,0.0052,0.48100
178,2.825,0.2347,0.24180,0.24180,0.0052,0.48360
179,2.841,0.2354,0.24310,0.24310,0.0053,0.48620
180,2.856,0.2360,0.24450,0.24450,0.0053,0.48900
181,2.872,0.2366,0.24580,0.24580,0.0053,0.49160
182,2.889,0.2360,0.24710,0.24710,0.0053,0.49420
183,2.905,0.2366,0.24850,0.24850,0.0053,0.49700
184,2.921,0.2384,0.24980,0.24980,0.0053,0.49960
185,2.937,0.2402,0.25110,0.25110,0.0054,0.50220
186,2.953,0.2409,0.25240,0.25240,0.0054,0.50480
187,2.969,0.2421,0.25380,0.25380,0.0054,0.50760
188,2.985,0.2433,0.25510,0.25510,0.0054,0.51020
189,3.001,0.2451,0.25650,0.25650,0.0055,0.51300
190,3.017,0.2464,0.25780,0.25780,0.0055,0.51560
191,3.034,0.2476,0.25910,0.25910,0.0055,0.51820
192,3.049,0.2488,0.26040,0.26040,0.0056,0.52080
193,3.065,0.2488,0.26180,0.26180,0.0056,0.52360
194,3.081,0.2488,0.26310,0.26310,0.0056,0.52620
195,3.098,0.2512,0.26440,0.26440,0.0056,0.52880
196,3.113,0.2525,0.26570,0.26570,0.0056,0.53140
197,3.129,0.2543,0.26710,0.26710,0.0057,0.53420
198,3.145,0.2561,0.26840,0.26840,0.0057,0.53680
199,3.161,0.2580,0.26970,0.26970,0.0058,0.53940
200,3.177,0.2592,0.27110,0.27110,0.0058,0.54220
201,3.194,0.2604,0.27240,0.27240,0.0058,0.54480
202,3.208,0.2616,0.27370,0.27370,0.0058,0.54740
203,3.225,0.2629,0.27510,0.27510,0.0059,0.55020
204,3.241,0.2641,0.27640,0.27640,0.0059,0.55280
205,3.258,0.2635,0.27770,0.27770,0.0059,0.55540
206,3.273,0.2659,0.27910,0.27910,0.0059,0.55820
207,3.289,0.2671,0.28040,0.28040,0.0060,0.56080
208,3.305,0.2677,0.28180,0.28180,0.0060,0.56360
209,3.321,0.2690,0.28310,0.28310,0.0060,0.56620
210,3.337,0.2702,0.28440,0.28440,0.0060,0.56880
211,3.353,0.2708,0.28580,0.28580,0.0061,0.57160
212,3.370,0.2714,0.28710,0.28710,0.0061,0.57420
213,3.386,0.2726,0.28850,0.28850,0.0061,0.57700
214,3.401,0.2745,0.28980,0.28980,0.0061,0.57960
215,3.417,0.2751,0.29110,0.29110,0.0061,0.58220
216,3.433,0.2751,0.29240,0.29240,0.0061,0.58480
217,3.449,0.2757,0.29380,0.29380,0.0062,0.58760
218,3.465,0.2769,0.29510,0.29510,0.0062,0.59020
219,3.482,0.2775,0.29650,0.29650,0.0062,0.59300
220,3.497,0.2788,0.29780,0.29780,0.0062,0.59560
221,3.514,0.2800,0.29910,0.29910,0.0063,0.59820
222,3.530,0.2806,0.30040,0.30040,0.0063,0.60080
223,3.546,0.2812,0.30180,0.30180,0.0063,0.60360
224,3.561,0.2818,0.30310,0.30310,0.0063,0.60620
225,3.577,0.2830,0.30440,0.30440,0.0063,0.60880
226,3.594,0.2836,0.30570,0.30570,0.0063,0.61140
227,3.609,0.2843,0.30710,0.30710,0.0064,0.61420
228,3.625,0.2867,0.30840,0.30840,0.0064,0.61680
229,3.642,0.2879,0.30970,0.30970,0.0064,0.61940
230,3.658,0.2873,0.31110,0.31110,0.0064,0.62220
231,3.674,0.2873,0.31240,0.31240,0.0064,0.62480
232,3.690,0.2873,0.31370,0.31370,0.0064,0.62740
233,3.706,0.2873,0.31500,0.31500,0.0064,0.63000
234,3.722,0.2879,0.31640,0.31640,0.0064,0.63280
235,3.738,0.2885,0.31770,0.31770,0.0064,0.63540
236,3.754,0.2891,0.31910,0.31910,0.0065,0.63820
237,3.769,0.2904,0.32040,0.32040,0.0065,0.64080
238,3.785,0.2910,0.32170,0.32170,0.0065,0.64340
239,3.801,0.2922,0.32310,0.32310,0.0065,0.64620
240,3.818,0.2959,0.32440,0.32440,0.0066,0.64880
241,3.834,0.2953,0.32580,0.32580,0.0066,0.65160
242,3.850,0.2953,0.32710,0.32710,0.0066,0.65420
243,3.865,0.2959,0.32840,0.32840,0.0066,0.65680
244,3.881,0.2959,0.32980,0.32980,0.0066,0.65960
245,3.897,0.2965,0.33110,0.33110,0.0066,0.66220
246,3.913,0.2971,0.33250,0.33250,0.0066,0.66500
247,3.931,0.2977,0.33380,0.33380,0.0067,0.66760
248,3.946,0.2983,0.33510,0.33510,0.0067,0.67020
249,3.962,0.2989,0.33640,0.33640,0.0067,0.67280
250,3.978,0.2995,0.33780,0.33780,0.0067,0.67560
251,3.994,0.3014,0.33910,0.33910,0.0067,0.67820
252,4.010,0.3026,0.34040,0.34040,0.0068,0.68080
253,4.026,0.3020,0.34180,0.34180,0.0067,0.68360
254,4.042,0.3014,0.34310,0.34310,0.0067,0.68620
255,4.058,0.3014,0.34440,0.34440,0.0067,0.68880
256,4.074,0.3020,0.34580,0.34580,0.0067,0.69160
257,4.090,0.3020,0.34710,0.34710,0.0067,0.69420
258,4.106,0.3026,0.34840,0.34840,0.0068,0.69680
259,4.122,0.3032,0.34970,0.34970,0.0068,0.69940
260,4.138,0.3032,0.35110,0.35110,0.0068,0.70220
261,4.155,0.3032,0.35240,0.35240,0.0068,0.70480
262,4.170,0.3044,0.35370,0.35370,0.0068,0.70740
263,4.186,0.3075,0.35500,0.35500,0.0069,0.71000
264,4.202,0.3069,0.35640,0.35640,0.0069,0.71280
265,4.218,0.3069,0.35770,0.35770,0.0069,0.71540
266,4.234,0.3075,0.35910,0.35910,0.0069,0.71820
267,4.250,0.3081,0.36040,0.36040,0.0069,0.72080
268,4.266,0.3087,0.36170,0.36170,0.0069,0.72340
269,4.282,0.3087,0.36300,0.36300,0.0069,0.72600
270,4.298,0.3093,0.36440,0.36440,0.0069,0.72880
271,4.315,0.3105,0.36580,0.36580,0.0069,0.73160
272,4.331,0.3111,0.36710,0.36710,0.0070,0.73420
273,4.346,0.3118,0.36840,0.36840,0.0070,0.73680
274,4.363,0.3111,0.36970,0.36970,0.0070,0.73940
275,4.379,0.3093,0.37110,0.37110,0.0069,0.74220
276,4.394,0.3105,0.37240,0.37240,0.0069,0.74480
277,4.410,0.3124,0.37380,0.37380,0.0070,0.74760
278,4.426,0.3130,0.37510,0.37510,0.0070,0.75020
279,4.443,0.3136,0.37640,0.37640,0.0070,0.75280
280,4.459,0.3142,0.37770,0.37770,0.0070,0.75540
281,4.475,0.3148,0.37910,0.37910,0.0070,0.75820
282,4.491,0.3154,0.38040,0.38040,0.0070,0.76080
283,4.507,0.3160,0.38180,0.38180,0.0071,0.76360
284,4.522,0.3166,0.38310,0.38310,0.0071,0.76620
285,4.539,0.3173,0.38440,0.38440,0.0071,0.76880
286,4.555,0.3154,0.38570,0.38570,0.0070,0.77140
287,4.571,0.3160,0.38710,0.38710,0.0071,0.77420
288,4.586,0.3173,0.38840,0.38840,0.0071,0.77680
289,4.603,0.3179,0.38970,0.38970,0.0071,0.77940
290,4.619,0.3185,0.39100,0.39100,0.0071,0.78200
291,4.634,0.3191,0.39240,0.39240,0.0071,0.78480
292,4.651,0.3197,0.39370,0.39370,0.0071,0.78740
293,4.666,0.3209,0.39510,0.39510,0.0072,0.79020
294,4.682,0.3215,0.39640,0.39640,0.0072,0.79280
295,4.699,0.3221,0.39770,0.39770,0.0072,0.79540
296,4.714,0.3228,0.39900,0.39900,0.0072,0.79800
297,4.731,0.3221,0.40040,0.40040,0.0072,0.80080
298,4.747,0.3203,0.40170,0.40170,0.0072,0.80340
299,4.762,0.3221,0.40300,0.40300,0.0072,0.80600
300,4.779,0.3234,0.40440,0.40440,0.0072,0.80880
301,4.795,0.3246,0.40570,0.40570,0.0073,0.81140
302,4.810,0.3252,0.40710,0.40710,0.0073,0.81420
303,4.828,0.3258,0.40840,0.40840,0.0073,0.81680
304,4.843,0.3264,0.40970,0.40970,0.0073,0.81940
305,4.859,0.3270,0.41110,0.41110,0.0073,0.82220
306,4.874,0.3276,0.41240,0.41240,0.0073,0.82480
307,4.891,0.3283,0.41380,0.41380,0.0073,0.82760
308,4.907,0.3289,0.41510,0.41510,0.0073,0.83020
309,4.923,0.3283,0.41640,0.41640,0.0073,0.83280
310,4.939,0.3295,0.41770,0.41770,0.0074,0.83540
311,4.955,0.3295,0.41910,0.41910,0.0074,0.83820
312,4.971,0.3301,0.42040,0.42040,0.0074,0.84080
313,4.987,0.3307,0.42180,0.42180,0.0074,0.84360
314,5.003,0.3313,0.42310,0.42310,0.0074,0.84620
315,5.019,0.3319,0.42440,0.42440,0.0074,0.84880
316,5.035,0.3332,0.42570,0.42570,0.0074,0.85140
317,5.051,0.3344,0.42710,0.42710,0.0075,0.85420
318,5.067,0.3356,0.42840,0.42840,0.0075,0.85680
319,5.083,0.3362,0.42970,0.42970,0.0075,0.85940
320,5.099,0.3368,0.43100,0.43100,0.0075,0.86200
321,5.115,0.3380,0.43240,0.43240,0.0076,0.86480
322,5.130,0.3387,0.43370,0.43370,0.0076,0.86740
323,5.148,0.3393,0.43500,0.43500,0.0076,0.87000
324,5.164,0.3399,0.43640,0.43640,0.0076,0.87280
325,5.179,0.3405,0.43770,0.43770,0.0076,0.87540
326,5.195,0.3417,0.43900,0.43900,0.0076,0.87800
327,5.211,0.3423,0.44030,0.44030,0.0076,0.88060
328,5.227,0.3429,0.44170,0.44170,0.0077,0.88340
329,5.244,0.3442,0.44300,0.44300,0.0077,0.88600
330,5.259,0.3448,0.44440,0.44440,0.0077,0.88880
331,5.276,0.3454,0.44570,0.44570,0.0077,0.89140
332,5.291,0.3466,0.44700,0.44700,0.0077,0.89400
333,5.308,0.3484,0.44840,0.44840,0.0078,0.89680
334,5.323,0.3484,0.44980,0.44980,0.0078,0.89960
335,5.339,0.3484,0.45110,0.45110,0.0078,0.90220
336,5.356,0.3490,0.45240,0.45240,0.0078,0.90480
337,5.372,0.3497,0.45370,0.45370,0.0078,0.90740
338,5.388,0.3503,0.45510,0.45510,0.0078,0.91020
339,5.403,0.3509,0.45640,0.45640,0.0078,0.91280
340,5.419,0.3521,0.45780,0.45780,0.0079,0.91560
341,5.435,0.3527,0.45910,0.45910,0.0079,0.91820
342,5.452,0.3539,0.46040,0.46040,0.0079,0.92080
343,5.467,0.3545,0.46170,0.46170,0.0079,0.92340
344,5.483,0.3576,0.46310,0.46310,0.0080,0.92620
345,5.500,0.3576,0.46440,0.46440,0.0080,0.92880
346,5.515,0.3582,0.46570,0.46570,0.0080,0.93140
347,5.532,0.3588,0.46710,0.46710,0.0080,0.93420
348,5.548,0.3594,0.46840,0.46840,0.0080,0.93680
349,5.564,0.3594,0.46970,0.46970,0.0080,0.93940
350,5.581,0.3600,0.47110,0.47110,0.0080,0.94220
351,5.596,0.3607,0.47240,0.47240,0.0081,0.94480
352,5.612,0.3607,0.47370,0.47370,0.0081,0.94740
353,5.627,0.3607,0.47500,0.47500,0.0081,0.95000
354,5.643,0.3607,0.47640,0.47640,0.0081,0.95280
355,5.660,0.3619,0.47770,0.47770,0.0081,0.95540
356,5.676,0.3631,0.47900,0.47900,0.0081,0.95800
357,5.692,0.3625,0.48030,0.48030,0.0081,0.96060
358,5.708,0.3619,0.48170,0.48170,0.0081,0.96340
359,5.725,0.3613,0.48300,0.48300,0.0081,0.96600
360,5.740,0.3613,0.48440,0.48440,0.0081,0.96880
361,5.755,0.3613,0.48570,0.48570,0.0081,0.97140
362,5.772,0.3619,0.48700,0.48700,0.0081,0.97400
363,5.788,0.3613,0.48840,0.48840,0.0081,0.97680
364,5.804,0.3613,0.48970,0.48970,0.0081,0.97940
365,5.820,0.3613,0.49110,0.49110,0.0081,0.98220
366,5.836,0.3619,0.49240,0.49240,0.0081,0.98480
367,5.852,0.3631,0.49370,0.49370,0.0081,0.98740
368,5.868,0.3625,0.49500,0.49500,0.0081,0.99000
369,5.884,0.3625,0.49640,0.49640,0.0081,0.99280
370,5.899,0.3625,0.49780,0.49780,0.0081,0.99560
371,5.916,0.3631,0.49910,0.49910,0.0081,0.99820
372,5.932,0.3625,0.50040,0.50040,0.0081,1.00080
373,5.948,0.3625,0.50170,0.50170,0.0081,1.00340
374,5.964,0.3625,0.50310,0.50310,0.0081,1.00620
375,5.980,0.3625,0.50440,0.50440,0.0081,1.00880
376,5.995,0.3625,0.50580,0.50580,0.0081,1.01160
377,6.012,0.3625,0.50710,0.50710,0.0081,1.01420
378,6.028,0.3631,0.50840,0.50840,0.0081,1.01680
379,6.044,0.3625,0.50970,0.50970,0.0081,1.01940
380,6.061,0.3619,0.51110,0.51110,0.0081,1.02220
381,6.076,0.3619,0.51240,0.51240,0.0081,1.02480
382,6.092,0.3619,0.51370,0.51370,0.0081,1.02740
383,6.109,0.3613,0.51500,0.51500,0.0081,1.03000
384,6.124,0.3613,0.51640,0.51640,0.0081,1.03280
385,6.140,0.3613,0.51770,0.51770,0.0081,1.03540
386,6.156,0.3619,0.51900,0.51900,0.0081,1.03800
387,6.173,0.3619,0.52030,0.52030,0.0081,1.04060
388,6.188,0.3625,0.52170,0.52170,0.0081,1.04340
389,6.205,0.3625,0.52300,0.52300,0.0081,1.04600
390,6.220,0.3607,0.52430,0.52430,0.0081,1.04860
391,6.236,0.3594,0.52570,0.52570,0.0080,1.05140
392,6.252,0.3600,0.52700,0.52700,0.0080,1.05400
393,6.268,0.3613,0.52830,0.52830,0.0081,1.05660
394,6.285,0.3613,0.52970,0.52970,0.0081,1.05940
395,6.301,0.3619,0.53100,0.53100,0.0081,1.06200
396,6.317,0.3625,0.53240,0.53240,0.0081,1.06480
397,6.333,0.3625,0.53370,0.53370,0.0081,1.06740
398,6.348,0.3625,0.53510,0.53510,0.0081,1.07020
399,6.365,0.3625,0.53640,0.53640,0.0081,1.07280
400,6.381,0.3625,0.53770,0.53770,0.0081,1.07540
401,6.398,0.3619,0.53910,0.53910,0.0081,1.07820
402,6.412,0.3588,0.54040,0.54040,0.0080,1.08080
403,6.428,0.3600,0.54170,0.54170,0.0080,1.08340
404,6.445,0.3607,0.54310,0.54310,0.0081,1.08620
405,6.460,0.3607,0.54440,0.54440,0.0081,1.08880
406,6.476,0.3607,0.54570,0.54570,0.0081,1.09140
407,6.493,0.3613,0.54710,0.54710,0.0081,1.09420
408,6.509,0.3613,0.54840,0.54840,0.0081,1.09680
409,6.524,0.3607,0.54970,0.54970,0.0081,1.09940
410,6.540,0.3607,0.55100,0.55100,0.0081,1.10200
411,6.557,0.3613,0.55240,0.55240,0.0081,1.10480
412,6.572,0.3613,0.55370,0.55370,0.0081,1.10740
413,6.589,0.3594,0.55500,0.55500,0.0080,1.11000
414,6.604,0.3594,0.55630,0.55630,0.0080,1.11260
415,6.620,0.3600,0.55770,0.55770,0.0080,1.11540
416,6.637,0.3607,0.55900,0.55900,0.0081,1.11800
417,6.653,0.3613,0.56040,0.56040,0.0081,1.12080
418,6.669,0.3613,0.56170,0.56170,0.0081,1.12340
419,6.685,0.3613,0.56300,0.56300,0.0081,1.12600
420,6.700,0.3613,0.56430,0.56430,0.0081,1.12860
421,6.717,0.3619,0.56570,0.56570,0.0081,1.13140
422,6.733,0.3619,0.56700,0.56700,0.0081,1.13400
423,6.748,0.3619,0.56840,0.56840,0.0081,1.13680
424,6.765,0.3619,0.56970,0.56970,0.0081,1.13940
425,6.781,0.3600,0.57100,0.57100,0.0080,1.14200
426,6.798,0.3613,0.57240,0.57240,0.0081,1.14480
427,6.813,0.3613,0.57370,0.57370,0.0081,1.14740
428,6.829,0.3619,0.57510,0.57510,0.0081,1.15020
429,6.845,0.3625,0.57640,0.57640,0.0081,1.15280
430,6.860,0.3625,0.57770,0.57770,0.0081,1.15540
431,6.877,0.3619,0.57900,0.57900,0.0081,1.15800
432,6.893,0.3619,0.58040,0.58040,0.0081,1.16080
433,6.909,0.3619,0.58180,0.58180,0.0081,1.16360
434,6.924,0.3625,0.58310,0.58310,0.0081,1.16620
435,6.941,0.3625,0.58440,0.58440,0.0081,1.16880
436,6.958,0.3625,0.58570,0.58570,0.0081,1.17140
437,6.974,0.3631,0.58710,0.58710,0.0081,1.17420
438,6.989,0.3625,0.58840,0.58840,0.0081,1.17680
439,7.006,0.3625,0.58970,0.58970,0.0081,1.17940
440,7.021,0.3625,0.59100,0.59100,0.0081,1.18200
441,7.037,0.3619,0.59240,0.59240,0.0081,1.18480
442,7.053,0.3625,0.59370,0.59370,0.0081,1.18740
443,7.070,0.3625,0.59500,0.59500,0.0081,1.19000
444,7.085,0.3625,0.59640,0.59640,0.0081,1.19280
445,7.102,0.3631,0.59770,0.59770,0.0081,1.19540
446,7.118,0.3631,0.59900,0.59900,0.0081,1.19800
447,7.133,0.3631,0.60030,0.60030,0.0081,1.20060
448,7.149,0.3649,0.60170,0.60170,0.0082,1.20340
449,7.165,0.3649,0.60300,0.60300,0.0082,1.20600
